timestamp,tt,rh,pp,ws,wd,sr,rr
2025-10-13T05:30:42.567259,19.95,70.4,881.46,1.573,271.9,526.7,0.0
2025-10-13T05:30:43.567866,20.84,68.6,881.4,1.455,246.6,883.0,0.0
2025-10-13T05:30:44.568745,21.12,67.4,881.275,1.347,223.3,836.0,0.0
2025-10-13T05:30:45.569465,21.3,67.3,881.085,1.248,140.3,810.0,0.0
2025-10-13T05:30:46.571069,20.84,68.1,880.9149,1.646,130.8,706.9,0.0
2025-10-13T05:30:47.572195,21.64,66.6,880.8449,1.45,148.1,875.0,0.0
2025-10-13T05:30:48.573248,21.68,65.5,880.75,0.617,105.9,894.0,0.0
2025-10-13T05:30:49.574790,22.25,64.6,880.565,1.121,172.3,907.0,0.0
2025-10-13T05:30:50.575926,22.54,63.8,880.2899,1.121,190.8,919.0,0.0
2025-10-13T05:30:51.576499,23.04,62.4,880.0949,1.314,121.5,937.0,0.0
2025-10-13T05:30:52.578014,23.34,61.9,879.9199,1.988,272.6,955.0,0.0
2025-10-13T05:30:53.579341,23.64,61.3,879.7599,1.962,194.7,958.0,0.0
2025-10-13T05:30:54.580403,23.73,61.0,879.6249,1.786,229.6,961.0,0.0
2025-10-13T05:30:55.581100,23.78,60.9,879.465,2.038,234.1,968.0,0.0
2025-10-13T05:30:56.582877,23.81,61.2,879.295,2.269,150.2,968.0,0.0
2025-10-13T05:30:57.583832,23.8,61.0,879.1649,2.213,277.6,968.0,0.0
2025-10-13T05:30:58.585608,24.26,60.3,878.98,2.094,176.9,961.0,0.0
2025-10-13T05:30:59.586852,24.15,60.0,878.855,1.796,211.9,958.0,0.0
2025-10-13T05:31:00.587805,24.28,59.9,878.685,1.622,204.8,955.0,0.0
2025-10-13T05:31:01.588767,24.61,58.9,878.5999,0.798,234.8,951.0,0.0
2025-10-13T05:31:02.589722,24.61,60.1,878.5,1.404,260.3,979.0,0.0
2025-10-13T05:31:03.590998,24.91,59.2,878.4399,1.334,184.7,956.0,0.0
2025-10-13T05:31:04.591776,23.67,62.5,878.3249,1.69,117.7,304.6,0.0
2025-10-13T05:31:05.593183,23.11,64.6,878.1699,1.829,119.3,638.7,0.0
2025-10-13T05:31:06.594989,23.28,64.3,878.03,1.599,108.0,279.0,0.0
2025-10-13T05:31:07.596115,22.78,66.0,877.9149,1.629,110.9,343.3,0.0
2025-10-13T05:31:08.597240,23.26,65.2,877.91,1.639,154.0,659.3,0.0
2025-10-13T05:31:09.598812,23.52,64.3,877.855,2.395,145.3,303.3,0.0
2025-10-13T05:31:10.601173,22.75,66.0,877.7699,2.079,113.9,287.8,0.0
2025-10-13T05:31:11.601211,22.69,66.7,877.6249,1.92,118.2,251.7,0.0
2025-10-13T05:31:12.602652,23.05,66.3,877.505,3.108,149.4,560.1,0.0
2025-10-13T05:31:13.604393,23.39,65.3,877.505,3.383,140.3,742.2,0.0
2025-10-13T05:31:14.605550,23.22,65.2,877.5999,3.013,126.9,680.1,0.0
2025-10-13T05:31:15.606976,23.3,65.2,877.615,2.227,132.0,602.6,0.0
2025-10-13T05:31:16.608314,22.65,67.0,877.7,3.396,139.6,379.7,0.0
2025-10-13T05:31:17.609004,21.47,70.4,877.795,3.821,134.5,293.4,0.0
2025-10-13T05:31:18.609951,21.33,71.6,877.7999,3.543,142.9,295.1,0.0
2025-10-13T05:31:19.611021,21.08,73.0,877.9149,3.757,141.9,318.0,0.0
2025-10-13T05:31:20.611993,20.43,75.5,878.0,4.326,147.6,208.0,0.0
2025-10-13T05:31:21.613836,20.08,76.6,878.0199,3.921,152.1,210.3,0.0
2025-10-13T05:31:22.614699,19.94,76.7,878.0999,3.364,144.8,121.0,0.0
2025-10-13T05:31:23.615271,19.65,77.5,878.115,4.313,152.4,99.8,0.0
2025-10-13T05:31:24.616878,19.53,78.3,878.2,3.816,159.7,88.9,0.0
2025-10-13T05:31:25.618698,19.39,79.1,878.2749,3.912,152.1,89.8,0.0
