date,tt,rh,pp,ws,wd,sr,rr
2024-01-25 12:30:00+00,28.14,75.78,997.6999,0.391,235.8,0.0,0.0
2024-01-25 12:40:00+00,28.06,76.14,997.93,0.578,246.9,0.0,0.0
2024-01-25 12:50:00+00,27.85,77.57,998.1449,1.292,280.9,0.0,0.0
2024-01-25 13:00:00+00,27.43,77.17,998.23,1.206,296.8,0.0,0.0
2024-01-25 13:10:00+00,27.17,77.4,998.2,0.786,294.3,0.0,0.0
2024-01-25 13:20:00+00,27.08,78.19,998.23,0.47,297.5,0.0,0.0
2024-01-25 13:30:00+00,27.04,78.93,998.405,0.733,284.7,0.0,0.0
2024-01-25 13:40:00+00,27.15,78.77,998.63,0.235,251.0,0.0,0.0
2024-01-25 13:50:00+00,27.25,78.59,998.7699,0.684,293.5,0.0,0.0
2024-01-25 14:00:00+00,27.36,78.17,998.865,0.593,266.2,0.0,0.0
2024-01-25 14:10:00+00,27.41,78.31,998.9,0.614,275.9,0.0,0.0
2024-01-25 14:20:00+00,27.47,78.12,998.96,0.681,261.3,0.0,0.0
2024-01-25 14:30:00+00,27.52,78.37,999.0,1.09,312.7,0.0,0.0
2024-01-25 14:40:00+00,27.46,80.1,999.0,1.018,267.4,0.0,0.0
2024-01-25 14:50:00+00,27.26,80.4,999.0,1.101,283.6,0.0,0.0
2024-01-25 15:00:00+00,27.08,79.74,999.005,1.74,264.7,0.0,0.0
2024-01-25 15:10:00+00,26.89,80.6,998.905,1.331,277.9,0.0,0.0
2024-01-25 15:20:00+00,26.76,81.5,998.6649,0.675,272.0,0.0,0.0
2024-01-25 15:30:00+00,26.67,82.2,998.475,1.083,267.7,0.0,0.0
2024-01-25 15:40:00+00,26.59,82.6,998.46,1.142,275.3,0.0,0.0
2024-01-25 15:50:00+00,26.5,82.4,998.43,0.818,304.2,0.0,0.0
2024-01-25 16:00:00+00,26.5,81.9,998.4,0.908,290.4,0.0,0.0
2024-01-25 16:10:00+00,26.54,81.3,998.3299,0.968,302.0,0.0,0.0
2024-01-25 16:20:00+00,26.52,81.9,998.2999,0.912,289.8,0.0,0.0
2024-01-25 16:30:00+00,26.42,82.5,998.155,1.017,267.0,0.0,0.0
2024-01-25 16:40:00+00,26.39,83.0,998.03,0.897,278.7,0.0,0.0
2024-01-25 16:50:00+00,26.37,82.5,998.0,0.76,277.2,0.0,0.0
2024-01-25 17:00:00+00,26.34,82.4,997.935,0.538,231.2,0.0,0.0
2024-01-25 17:10:00+00,26.36,82.2,997.8099,0.387,256.0,0.0,0.0
2024-01-25 17:20:00+00,26.31,82.2,997.6899,0.0,228.0,0.0,0.0
2024-01-25 17:30:00+00,26.29,82.2,997.5199,0.321,266.5,0.0,0.0
2024-01-25 17:40:00+00,26.36,82.0,997.445,0.799,283.5,0.0,0.0
2024-01-25 17:50:00+00,26.38,82.3,997.2999,0.658,305.2,0.0,0.0
2024-01-25 18:00:00+00,26.41,81.5,997.2999,0.614,301.6,0.0,0.0
2024-01-25 18:10:00+00,26.48,81.0,997.2999,0.656,300.6,0.0,0.0
2024-01-25 18:20:00+00,26.5,81.6,997.18,0.641,307.3,0.0,0.0
2024-01-25 18:30:00+00,26.37,82.0,997.0399,0.701,292.6,0.0,0.0
2024-01-25 18:40:00+00,26.45,81.6,997.0799,0.628,296.6,0.0,0.0
2024-01-25 18:50:00+00,26.45,81.6,997.0,0.606,296.7,0.0,0.0
2024-01-25 19:00:00+00,26.45,81.9,996.965,0.751,284.7,0.0,0.0
2024-01-25 19:10:00+00,26.46,81.7,996.9,0.741,263.4,0.0,0.0
2024-01-25 19:20:00+00,26.51,81.4,996.805,0.489,271.2,0.0,0.0
2024-01-25 19:30:00+00,26.54,81.1,996.7599,0.375,253.3,0.0,0.0
2024-01-25 19:40:00+00,26.51,81.3,996.8299,0.467,294.3,0.0,0.0
2024-01-25 19:50:00+00,26.51,81.1,996.9,0.494,281.9,0.0,0.0
2024-01-25 20:00:00+00,26.52,81.4,996.96,0.322,305.0,0.0,0.0
2024-01-25 20:10:00+00,26.49,81.7,997.0,0.204,300.5,0.0,0.0
2024-01-25 20:20:00+00,26.45,81.9,997.0,0.243,303.9,0.0,0.0
2024-01-25 20:30:00+00,26.45,81.5,996.91,0.514,299.5,0.0,0.0
2024-01-25 20:40:00+00,26.44,81.4,997.0,0.523,306.9,0.0,0.0
2024-01-25 20:50:00+00,26.36,81.5,997.0,0.425,301.3,0.0,0.0
2024-01-25 21:00:00+00,26.25,82.2,997.0,0.828,296.8,0.0,0.0
2024-01-25 21:10:00+00,26.2,82.7,997.0,0.543,302.1,0.0,0.0
2024-01-25 21:20:00+00,26.16,83.3,996.9899,0.848,282.7,0.0,0.0
2024-01-25 21:30:00+00,26.04,83.7,996.865,0.583,301.5,0.0,0.0
2024-01-25 21:40:00+00,25.99,83.8,996.9,0.599,284.9,0.0,0.0
2024-01-25 21:50:00+00,25.82,84.8,996.9,0.474,304.6,0.0,0.0
2024-01-25 22:00:00+00,25.68,85.3,996.9149,0.482,251.1,0.0,0.0
2024-01-25 22:10:00+00,25.66,85.1,996.935,0.544,228.5,0.0,0.0
2024-01-25 22:20:00+00,25.6,85.7,996.975,0.094,310.3,0.0,0.0
2024-01-25 22:30:00+00,25.33,87.7,997.115,0.0,307.6,0.0,0.0
2024-01-25 22:40:00+00,25.16,89.1,997.2,0.0,287.7,0.579,0.0
2024-01-25 22:50:00+00,25.07,90.3,997.295,0.0,154.9,6.773,0.0
2024-01-25 23:00:00+00,25.04,90.6,997.425,0.0,194.8,17.34,0.0
2024-01-25 23:10:00+00,25.12,90.0,997.5099,0.0,222.7,26.61,0.0
2024-01-25 23:20:00+00,25.39,89.6,997.6199,0.038,224.2,37.41,0.0
2024-01-25 23:30:00+00,25.75,86.1,997.71,0.214,249.1,51.54,0.0
2024-01-25 23:40:00+00,26.3,80.8,997.86,0.438,239.6,56.09,0.0
2024-01-25 23:50:00+00,26.8,79.23,997.995,0.073,176.6,64.32,0.0
2024-01-26 00:00:00+00,27.03,77.97,998.13,0.051,159.6,74.83,0.0
2024-01-26 00:10:00+00,27.51,75.77,998.16,0.426,240.6,156.8,0.0
2024-01-26 00:20:00+00,28.55,71.87,998.2,0.294,232.8,269.2,0.0
2024-01-26 00:30:00+00,,,,,,,0.0
2024-01-26 00:40:00+00,29.13,69.38,998.2999,0.645,251.0,352.2,0.0
2024-01-26 00:50:00+00,29.45,68.18,998.2999,0.673,204.5,392.2,0.0
2024-01-26 01:00:00+00,29.42,67.59,998.2999,0.726,192.5,440.3,0.0
2024-01-26 01:10:00+00,29.89,66.04,998.395,0.873,238.9,479.3,0.0
2024-01-26 01:20:00+00,30.17,63.91,998.4,1.196,227.3,524.9,0.0
2024-01-26 01:30:00+00,30.18,64.24,998.4,0.897,238.3,567.7,0.0
2024-01-26 01:40:00+00,30.52,63.04,998.35,0.928,228.7,602.8,0.0
2024-01-26 01:50:00+00,30.88,61.86,998.3699,0.851,231.1,622.5,0.0
2024-01-26 02:00:00+00,30.77,61.67,998.4,1.924,299.1,576.8,0.0
2024-01-26 02:10:00+00,30.87,62.9,998.3199,1.28,250.0,723.6,0.0
2024-01-26 02:20:00+00,31.09,61.64,998.2999,0.848,234.5,725.4,0.0
2024-01-26 02:30:00+00,31.18,61.59,998.2749,1.506,230.0,723.0,0.0
2024-01-26 02:40:00+00,30.95,62.11,998.2749,1.881,257.1,349.7,0.0
2024-01-26 02:50:00+00,30.58,64.33,998.2,0.812,226.3,605.9,0.0
2024-01-26 03:00:00+00,31.46,61.77,998.1499,1.348,300.4,547.9,0.0
2024-01-26 03:10:00+00,31.16,62.55,998.015,1.024,197.4,509.3,0.0
2024-01-26 03:20:00+00,31.96,60.41,997.84,0.781,184.0,754.5,0.0
2024-01-26 03:30:00+00,31.85,61.23,997.715,1.112,218.8,773.7,0.0
2024-01-26 03:40:00+00,31.92,59.73,997.585,1.353,208.6,551.2,0.0
2024-01-26 03:50:00+00,32.21,59.46,997.325,1.599,200.5,1022.0,0.0
2024-01-26 04:00:00+00,32.6,58.66,997.0499,0.747,214.6,470.9,0.0
2024-01-26 04:10:00+00,32.52,58.27,996.995,1.22,247.7,922.0,0.0
2024-01-26 04:20:00+00,32.24,58.77,996.85,0.761,227.9,559.6,0.0
2024-01-26 04:30:00+00,32.83,58.19,996.5999,1.366,180.6,749.7,0.0
2024-01-26 04:40:00+00,32.86,57.52,996.5,0.579,187.1,381.8,0.0
2024-01-26 04:50:00+00,32.7,57.18,996.4,0.976,218.0,872.0,0.0
2024-01-26 05:00:00+00,33.53,56.06,996.23,0.932,195.3,888.0,0.0
2024-01-26 05:10:00+00,33.38,55.96,996.0949,1.356,225.5,694.5,0.0
2024-01-26 05:20:00+00,33.26,56.47,995.96,1.245,224.4,719.8,0.0
2024-01-26 05:30:00+00,33.02,57.05,995.86,1.909,267.5,530.2,0.0
2024-01-26 05:40:00+00,32.61,59.11,995.685,1.223,257.1,468.9,0.0
2024-01-26 05:50:00+00,32.46,60.65,995.59,1.258,212.6,484.8,0.0
2024-01-26 06:00:00+00,31.67,63.45,995.9399,1.165,160.2,88.0,0.0
2024-01-26 06:10:00+00,30.21,65.0,995.8699,1.392,107.4,17.16,0.0
2024-01-26 06:20:00+00,28.32,70.51,995.815,0.796,163.6,6.561,0.0
2024-01-26 06:30:00+00,27.42,76.43,995.685,0.818,171.3,3.607,0.0
2024-01-26 06:40:00+00,26.88,81.3,995.5499,0.635,149.6,22.71,0.0
2024-01-26 06:50:00+00,26.8,82.4,995.395,1.023,175.5,58.01,0.0
2024-01-26 07:00:00+00,26.83,84.2,995.4399,0.903,122.6,55.24,0.0
2024-01-26 07:10:00+00,26.54,83.3,995.425,0.506,133.6,19.39,0.0
2024-01-26 07:20:00+00,26.32,87.1,995.4899,1.219,241.1,28.76,4.8
2024-01-26 07:30:00+00,25.4,94.4,995.25,0.06,200.2,95.0,2.2
2024-01-26 07:40:00+00,25.46,97.3,995.2,0.017,84.7,138.1,1.2
2024-01-26 07:50:00+00,25.63,97.1,995.115,0.513,59.32,188.1,0.4
2024-01-26 08:00:00+00,26.26,97.1,995.0399,0.089,118.3,270.4,0.0
2024-01-26 08:10:00+00,26.67,94.3,995.18,0.48,124.2,326.0,0.0
2024-01-26 08:20:00+00,27.04,91.4,995.13,0.222,149.3,251.0,0.0
2024-01-26 08:30:00+00,27.25,91.5,995.0749,0.544,137.6,257.5,0.0
2024-01-26 08:40:00+00,27.57,91.7,994.91,0.722,146.2,348.1,0.0
2024-01-26 08:50:00+00,27.86,87.8,994.725,0.307,159.3,238.6,0.0
2024-01-26 09:00:00+00,27.97,85.1,994.7,0.942,169.2,265.3,0.0
2024-01-26 09:10:00+00,27.82,85.0,994.755,0.306,141.1,181.4,0.0
2024-01-26 09:20:00+00,28.02,80.0,994.8249,0.702,237.9,169.8,0.0
2024-01-26 09:30:00+00,28.49,78.51,994.96,0.481,200.9,172.3,0.0
2024-01-26 09:40:00+00,28.21,82.1,994.965,0.156,140.1,141.1,0.0
2024-01-26 09:50:00+00,27.96,82.8,994.96,0.254,153.1,108.8,0.0
2024-01-26 10:00:00+00,28.15,80.4,995.1449,0.41,236.9,68.93,0.0
2024-01-26 10:10:00+00,27.75,84.6,995.305,0.193,122.2,41.3,0.0
2024-01-26 10:20:00+00,27.54,84.7,995.425,0.247,158.2,18.52,0.0
2024-01-26 10:30:00+00,27.46,85.3,995.5749,0.218,163.6,10.46,0.0
2024-01-26 10:40:00+00,27.38,85.5,995.795,0.694,188.8,5.458,0.0
2024-01-26 10:50:00+00,27.43,85.7,995.8299,0.422,141.2,6.128,0.0
2024-01-26 11:00:00+00,27.45,85.7,995.9,0.47,154.2,4.861,0.0
2024-01-26 11:10:00+00,27.5,85.1,995.95,0.521,199.2,1.303,0.0
2024-01-26 11:20:00+00,27.6,82.7,996.105,1.595,190.4,1.061,0.0
2024-01-26 11:30:00+00,27.59,82.1,996.3699,1.528,191.6,0.0,0.0
2024-01-26 11:40:00+00,27.51,83.5,996.5,1.112,184.3,0.0,0.0
2024-01-26 11:50:00+00,27.44,83.1,996.5999,1.206,211.4,0.0,0.0
2024-01-26 12:00:00+00,27.42,84.4,996.5999,0.469,192.1,0.0,2.0
2024-01-26 12:10:00+00,26.27,93.8,996.6899,0.09,73.32,0.0,1.6
2024-01-26 12:20:00+00,25.72,95.9,997.0599,0.857,60.72,0.0,0.4
2024-01-26 12:30:00+00,25.74,96.2,997.265,0.155,127.8,0.0,0.0
2024-01-26 12:40:00+00,25.81,95.3,997.4149,0.803,227.7,0.0,0.6
2024-01-26 12:50:00+00,25.7,95.6,997.8099,2.271,313.0,0.0,1.8
2024-01-26 13:00:00+00,24.92,95.8,997.8199,1.53,298.6,0.0,1.2
2024-01-26 13:10:00+00,24.64,96.3,997.8449,1.072,283.5,0.0,0.2
2024-01-26 13:20:00+00,24.62,96.4,997.98,0.794,318.0,0.0,0.0
2024-01-26 13:30:00+00,24.55,96.8,998.1249,0.443,267.6,0.0,0.2
2024-01-26 13:40:00+00,24.54,96.9,998.215,0.331,212.1,0.0,0.0
2024-01-26 13:50:00+00,24.56,97.6,998.34,0.231,158.7,0.0,0.2
2024-01-26 14:00:00+00,24.58,97.6,998.4,0.185,192.6,0.0,0.0
2024-01-26 14:10:00+00,24.61,97.5,998.535,0.761,247.0,0.0,0.0
2024-01-26 14:20:00+00,24.71,96.6,998.5999,0.698,276.8,0.12,0.0
2024-01-26 14:30:00+00,24.72,96.1,998.675,0.514,171.5,0.588,0.0
2024-01-26 14:40:00+00,24.8,95.7,998.6049,0.509,287.7,0.729,0.0
2024-01-26 14:50:00+00,24.89,95.2,998.5999,0.587,243.1,0.551,0.0
2024-01-26 15:00:00+00,24.92,95.8,998.5999,0.336,203.0,0.015,0.0
2024-01-26 15:10:00+00,24.97,95.4,998.5749,0.212,103.0,0.129,0.0
2024-01-26 15:20:00+00,24.97,96.6,998.5,0.122,72.96,0.0,0.0
2024-01-26 15:30:00+00,24.93,96.7,998.41,0.121,141.9,0.0,0.0
2024-01-26 15:40:00+00,24.91,96.9,998.305,0.0,21.16,0.0,0.0
2024-01-26 15:50:00+00,24.85,97.3,998.16,0.0,121.2,0.0,0.0
2024-01-26 16:00:00+00,24.8,97.7,998.0499,0.0,120.7,0.0,0.0
2024-01-26 16:10:00+00,24.75,98.1,998.1249,0.244,155.6,0.0,0.0
2024-01-26 16:20:00+00,24.76,98.0,998.2,0.138,147.2,0.0,0.0
2024-01-26 16:30:00+00,24.68,98.1,998.135,0.075,117.4,0.0,0.0
2024-01-26 16:40:00+00,24.64,98.3,998.0599,0.104,143.6,0.0,0.0
2024-01-26 16:50:00+00,24.59,98.3,997.86,0.036,165.5,0.0,0.0
2024-01-26 17:00:00+00,24.55,98.2,997.8,0.0,94.2,0.0,0.0
2024-01-26 17:10:00+00,24.56,98.3,997.7,0.0,161.6,0.0,0.0
2024-01-26 17:20:00+00,24.6,98.4,997.6449,0.025,151.8,0.0,0.0
2024-01-26 17:30:00+00,24.65,98.2,997.505,0.0,179.8,0.0,0.0
2024-01-26 17:40:00+00,24.72,98.2,997.455,0.099,303.4,0.0,0.0
2024-01-26 17:50:00+00,24.82,98.2,997.305,0.033,176.0,0.0,0.0
2024-01-26 18:00:00+00,24.79,98.4,997.2,0.346,186.1,0.0,0.0
2024-01-26 18:10:00+00,24.78,98.5,997.115,0.414,143.8,0.0,0.0
2024-01-26 18:20:00+00,24.81,98.7,997.0999,0.359,151.6,0.0,0.0
2024-01-26 18:30:00+00,24.75,98.7,997.085,0.443,179.6,0.0,0.0
2024-01-26 18:40:00+00,24.68,98.5,996.9199,0.167,156.9,0.0,0.0
2024-01-26 18:50:00+00,24.57,98.5,996.7999,0.0,139.5,0.0,0.0
2024-01-26 19:00:00+00,24.53,98.6,996.73,0.0,66.32,0.0,0.0
2024-01-26 19:10:00+00,24.46,98.7,996.585,0.0,100.5,0.0,0.0
2024-01-26 19:20:00+00,24.44,98.9,996.5,0.0,122.2,0.0,0.0
2024-01-26 19:30:00+00,24.46,99.0,996.5,0.017,108.7,0.0,0.0
2024-01-26 19:40:00+00,24.44,99.1,996.5,0.053,265.9,0.0,0.0
2024-01-26 19:50:00+00,24.43,99.0,996.45,0.053,209.9,0.0,0.0
2024-01-26 20:00:00+00,24.43,99.0,996.4,0.015,102.8,0.0,0.0
2024-01-26 20:10:00+00,24.47,99.1,996.3899,0.253,95.8,0.0,0.0
2024-01-26 20:20:00+00,24.55,98.8,996.2999,0.539,120.9,0.0,0.0
2024-01-26 20:30:00+00,24.6,98.3,996.2999,0.329,58.1,0.0,0.0
2024-01-26 20:40:00+00,24.58,98.4,996.38,0.074,38.79,0.0,0.0
2024-01-26 20:50:00+00,24.55,98.5,996.2999,0.082,107.9,0.0,0.0
2024-01-26 21:00:00+00,24.54,98.4,996.2999,0.333,90.4,0.0,0.0
2024-01-26 21:10:00+00,24.62,97.7,996.38,0.626,160.6,0.0,0.0
2024-01-26 21:20:00+00,24.7,96.8,996.43,0.583,100.4,0.0,0.0
2024-01-26 21:30:00+00,24.7,96.7,996.485,0.187,93.8,0.0,0.0
2024-01-26 21:40:00+00,24.6,97.1,996.455,0.048,201.9,0.0,0.0
2024-01-26 21:50:00+00,24.63,97.1,996.5999,0.138,210.1,0.0,0.0
2024-01-26 22:00:00+00,24.62,97.3,996.6699,0.197,282.7,0.0,0.0
2024-01-26 22:10:00+00,24.61,97.8,996.795,0.021,168.5,0.0,0.0
2024-01-26 22:20:00+00,24.65,98.0,996.925,0.09,158.6,0.0,0.0
2024-01-26 22:30:00+00,24.6,98.1,997.115,0.09,134.8,0.0,0.0
2024-01-26 22:40:00+00,24.5,98.3,997.16,0.0,76.75,0.967,0.0
2024-01-26 22:50:00+00,24.48,98.4,997.2749,0.071,155.3,5.003,0.0
2024-01-26 23:00:00+00,24.51,98.4,997.36,0.093,187.7,12.47,0.0
2024-01-26 23:10:00+00,24.54,98.2,997.3299,0.0,133.0,23.08,0.0
2024-01-26 23:20:00+00,24.6,98.1,997.4,0.148,136.5,35.41,0.0
2024-01-26 23:30:00+00,24.8,97.5,997.455,0.0,109.6,73.89,0.0
2024-01-26 23:40:00+00,25.13,97.0,997.565,0.0,120.4,119.0,0.0
2024-01-26 23:50:00+00,25.57,93.3,997.6199,0.198,124.6,138.7,0.0
2024-01-27 00:00:00+00,25.81,90.2,997.7,0.071,144.0,136.0,0.0
2024-01-27 00:10:00+00,26.14,88.7,997.66,0.239,91.2,183.0,0.0
2024-01-27 00:20:00+00,26.64,86.5,997.5999,0.333,118.4,271.2,0.0
2024-01-27 00:30:00+00,27.17,83.9,997.5999,0.174,143.6,299.5,0.0
2024-01-27 00:40:00+00,27.47,81.9,997.63,0.215,186.3,325.3,0.0
2024-01-27 00:50:00+00,27.79,82.2,997.7,0.423,204.2,358.6,0.0
2024-01-27 01:00:00+00,28.1,82.0,997.75,0.45,147.5,437.9,0.0
2024-01-27 01:10:00+00,28.32,78.83,997.88,0.733,169.4,445.3,0.0
2024-01-27 01:20:00+00,28.07,79.2,997.9,0.567,143.4,381.5,0.0
2024-01-27 01:30:00+00,28.84,75.99,997.9,0.717,195.4,581.7,0.0
2024-01-27 01:40:00+00,29.16,72.16,997.9,0.886,235.5,501.7,0.0
2024-01-27 01:50:00+00,29.47,71.97,997.98,0.388,161.5,631.9,0.0
2024-01-27 02:00:00+00,30.35,70.45,997.98,0.562,219.8,667.4,0.0
2024-01-27 02:10:00+00,30.27,68.91,997.95,0.655,251.6,471.4,0.0
2024-01-27 02:20:00+00,29.67,71.46,997.935,0.893,218.9,271.7,0.0
2024-01-27 02:30:00+00,29.53,71.34,998.0,0.986,281.7,530.4,0.0
2024-01-27 02:40:00+00,30.07,72.25,997.905,0.966,173.4,481.0,0.0
2024-01-27 02:50:00+00,29.98,70.29,997.8299,0.717,271.6,264.8,0.0
2024-01-27 03:00:00+00,29.45,71.89,997.6499,0.958,252.5,234.2,0.0
2024-01-27 03:10:00+00,29.73,72.25,997.425,0.791,253.1,673.8,0.0
2024-01-27 03:20:00+00,30.87,68.8,997.28,0.857,281.5,841.0,0.0
2024-01-27 03:30:00+00,30.87,67.06,997.065,0.458,132.4,664.4,0.0
2024-01-27 03:40:00+00,30.67,69.2,996.98,0.616,155.8,544.1,0.0
2024-01-27 03:50:00+00,30.95,66.46,996.855,1.26,237.4,675.3,0.0
2024-01-27 04:00:00+00,31.01,68.02,996.7599,1.156,166.5,847.0,0.0
2024-01-27 04:10:00+00,31.33,65.53,996.5749,0.793,220.6,625.8,0.0
2024-01-27 04:20:00+00,31.29,67.65,996.405,0.804,189.0,500.0,0.0
2024-01-27 04:30:00+00,31.51,66.57,996.13,0.955,235.6,476.5,0.0
2024-01-27 04:40:00+00,31.58,66.88,995.96,0.772,217.4,909.0,0.0
2024-01-27 04:50:00+00,32.28,64.15,995.7999,1.617,217.1,1053.0,0.0
2024-01-27 05:00:00+00,33.12,60.42,995.7199,0.909,257.6,1002.0,0.0
2024-01-27 05:10:00+00,32.59,62.12,995.505,1.569,275.8,751.5,0.0
2024-01-27 05:20:00+00,32.06,64.68,995.2899,1.271,204.6,381.8,0.0
2024-01-27 05:30:00+00,31.53,66.39,995.1199,1.278,204.9,617.8,0.0
2024-01-27 05:40:00+00,32.74,63.03,995.035,1.135,268.3,1121.0,0.0
2024-01-27 05:50:00+00,32.52,63.12,994.85,0.929,233.5,808.0,0.0
2024-01-27 06:00:00+00,32.66,62.84,994.73,1.48,192.0,824.0,0.0
2024-01-27 06:10:00+00,31.99,67.09,994.6199,1.445,201.7,573.0,0.0
2024-01-27 06:20:00+00,32.35,67.35,994.4899,1.999,186.1,957.0,0.0
2024-01-27 06:30:00+00,32.09,67.76,994.295,2.452,200.0,585.8,0.0
2024-01-27 06:40:00+00,31.5,69.49,994.2699,1.617,169.2,355.2,0.0
2024-01-27 06:50:00+00,31.2,69.73,994.1699,2.305,178.2,585.6,0.0
2024-01-27 07:00:00+00,31.64,68.14,993.8,2.519,187.5,730.1,0.0
2024-01-27 07:10:00+00,31.87,67.38,993.59,2.696,203.2,951.0,0.0
2024-01-27 07:20:00+00,31.26,67.67,993.4399,2.817,206.2,245.3,0.0
2024-01-27 07:30:00+00,30.05,71.62,993.65,1.873,176.2,78.08,0.0
2024-01-27 07:40:00+00,29.73,72.68,993.5099,1.635,182.5,69.9,0.0
2024-01-27 07:50:00+00,29.48,74.33,993.41,1.289,203.2,52.32,0.0
2024-01-27 08:00:00+00,28.77,79.5,993.41,1.108,161.8,51.56,0.0
2024-01-27 08:10:00+00,28.67,76.8,993.61,1.811,197.7,47.5,0.0
2024-01-27 08:20:00+00,28.61,78.7,993.715,0.711,155.5,34.42,0.0
2024-01-27 08:30:00+00,28.28,81.0,994.1649,0.387,148.7,9.51,0.0
2024-01-27 08:40:00+00,27.86,81.6,994.255,0.48,163.9,8.66,0.2
2024-01-27 08:50:00+00,27.45,86.0,994.385,0.36,87.9,1.761,1.0
2024-01-27 09:00:00+00,26.28,91.5,994.685,1.015,89.8,2.57,2.8
2024-01-27 09:10:00+00,25.49,96.0,994.9399,1.193,70.37,3.609,5.2
2024-01-27 09:20:00+00,25.24,97.7,994.925,0.922,73.23,6.896,3.4
2024-01-27 09:30:00+00,25.12,98.4,995.0249,0.251,105.1,7.055,2.2
2024-01-27 09:40:00+00,25.09,98.5,995.2399,0.935,175.1,4.327,0.6
2024-01-27 09:50:00+00,25.16,98.5,995.35,0.861,58.93,3.603,0.4
2024-01-27 10:00:00+00,25.21,98.6,995.2999,0.88,186.0,3.689,0.6
2024-01-27 10:10:00+00,25.23,98.5,995.4499,0.441,272.1,2.212,1.4
2024-01-27 10:20:00+00,25.2,98.6,995.585,0.939,109.2,1.105,1.4
2024-01-27 10:30:00+00,25.02,98.6,995.6199,0.557,269.7,0.907,1.2
2024-01-27 10:40:00+00,25.11,98.9,995.6399,0.783,298.5,0.953,1.2
2024-01-27 10:50:00+00,25.11,99.1,995.705,0.651,260.3,0.206,0.6
2024-01-27 11:00:00+00,24.97,99.0,995.7999,0.776,242.1,0.0,1.2
2024-01-27 11:10:00+00,24.61,98.8,995.9,0.429,332.6,0.0,0.4
2024-01-27 11:20:00+00,24.51,98.6,995.9,0.458,307.5,0.0,0.0
2024-01-27 11:30:00+00,24.41,98.6,995.965,0.041,289.4,0.0,0.0
2024-01-27 11:40:00+00,24.44,98.9,996.005,0.0,137.7,0.0,0.2
2024-01-27 11:50:00+00,24.48,99.2,996.175,0.0,149.7,0.0,0.0
2024-01-27 12:00:00+00,24.57,99.3,996.355,0.041,191.7,0.0,0.0
2024-01-27 12:10:00+00,24.74,99.4,996.66,0.157,202.8,0.0,0.0
2024-01-27 12:20:00+00,24.83,99.4,996.855,0.095,159.8,0.0,0.0
2024-01-27 12:30:00+00,24.85,99.4,996.975,0.121,234.3,0.0,0.0
2024-01-27 12:40:00+00,24.96,99.3,997.0,0.444,306.6,0.018,0.0
2024-01-27 12:50:00+00,25.02,99.1,997.1899,0.291,263.4,0.366,0.0
2024-01-27 13:00:00+00,25.07,98.4,997.475,0.768,285.9,0.591,0.0
2024-01-27 13:10:00+00,25.1,98.5,997.7399,1.184,292.9,0.0,0.8
2024-01-27 13:20:00+00,24.89,98.4,998.065,1.489,277.0,0.0,0.4
2024-01-27 13:30:00+00,24.69,98.0,998.4699,1.79,285.5,0.0,2.8
2024-01-27 13:40:00+00,24.11,98.3,998.48,1.325,287.8,0.0,3.6
2024-01-27 13:50:00+00,23.75,98.7,998.255,0.805,296.0,0.0,1.0
2024-01-27 14:00:00+00,23.7,99.0,998.3299,0.569,287.6,0.0,0.6
2024-01-27 14:10:00+00,23.81,99.3,998.455,0.163,196.2,0.0,0.2
2024-01-27 14:20:00+00,23.84,99.3,998.285,0.198,134.0,0.0,0.0
2024-01-27 14:30:00+00,23.84,99.4,998.105,0.616,46.5,0.0,0.0
2024-01-27 14:40:00+00,23.79,99.4,998.0,0.249,91.4,0.0,0.0
2024-01-27 14:50:00+00,23.92,99.4,998.0,0.288,127.4,0.0,0.0
2024-01-27 15:00:00+00,23.99,99.5,998.105,0.0,137.3,0.0,0.0
2024-01-27 15:10:00+00,24.01,99.5,998.1899,0.123,167.6,0.0,0.0
2024-01-27 15:20:00+00,23.99,99.5,998.0499,0.021,120.8,0.0,0.0
2024-01-27 15:30:00+00,24.05,99.6,998.0,0.0,40.63,0.0,0.0
2024-01-27 15:40:00+00,24.1,99.6,997.95,0.086,223.9,0.0,0.0
2024-01-27 15:50:00+00,24.06,99.6,997.985,0.095,165.9,0.0,0.0
2024-01-27 16:00:00+00,24.11,99.6,998.0,0.19,142.5,0.0,0.0
2024-01-27 16:10:00+00,24.1,99.6,997.9,0.027,118.1,0.0,0.0
2024-01-27 16:20:00+00,24.0,99.6,997.8699,0.0,125.6,0.0,0.0
2024-01-27 16:30:00+00,23.97,99.6,997.745,0.025,75.08,0.0,0.0
2024-01-27 16:40:00+00,24.14,99.6,997.6199,0.128,116.9,0.0,0.0
2024-01-27 16:50:00+00,24.28,99.6,997.475,0.035,84.0,0.0,0.0
2024-01-27 17:00:00+00,24.28,99.6,997.4,0.117,57.29,0.0,0.0
2024-01-27 17:10:00+00,24.31,99.6,997.395,0.024,71.38,0.0,0.0
2024-01-27 17:20:00+00,24.33,99.6,997.2498,0.0,51.15,0.0,0.0
2024-01-27 17:30:00+00,24.31,99.6,997.015,0.046,137.6,0.0,0.0
2024-01-27 17:40:00+00,24.32,99.6,996.88,0.0,124.1,0.0,0.0
2024-01-27 17:50:00+00,24.34,99.6,996.7,0.159,296.5,0.0,0.0
2024-01-27 18:00:00+00,24.36,99.6,996.7,0.033,302.8,0.0,0.0
