date,tt,rh,pp,ws,wd,sr,rr
2024-01-02 12:50:00+00,25.01,96.3,949.265,0.299,219.1,0.0,0.0
2024-01-02 13:00:00+00,24.89,96.5,949.3449,0.825,223.7,0.0,0.0
2024-01-02 13:10:00+00,24.5,95.3,949.6399,0.863,246.2,0.0,0.2
2024-01-02 13:20:00+00,24.26,93.6,949.615,1.055,251.8,0.0,0.0
2024-01-02 13:30:00+00,24.09,94.2,949.705,0.779,220.5,0.0,0.4
2024-01-02 13:40:00+00,24.05,95.7,949.655,0.583,282.0,0.0,0.4
2024-01-02 13:50:00+00,24.07,96.1,949.835,0.348,243.3,0.0,0.0
2024-01-02 14:00:00+00,24.01,96.6,950.0999,0.684,245.4,0.0,0.6
2024-01-02 14:10:00+00,24.05,96.9,950.2399,0.805,208.4,0.0,0.2
2024-01-02 14:20:00+00,24.03,96.3,950.015,0.226,229.4,0.0,0.0
2024-01-02 14:30:00+00,23.98,96.4,949.6999,0.522,282.0,0.0,0.0
2024-01-02 14:40:00+00,23.91,96.6,949.96,0.719,255.0,0.0,0.0
2024-01-02 14:50:00+00,23.95,97.0,950.1899,0.704,261.0,0.0,0.0
2024-01-02 15:00:00+00,23.97,97.0,950.265,0.561,229.7,0.0,0.0
2024-01-02 15:10:00+00,23.99,96.9,950.285,0.512,281.9,0.0,0.0
2024-01-02 15:20:00+00,24.0,96.7,950.2999,0.732,175.3,0.0,0.0
2024-01-02 15:30:00+00,24.02,96.8,950.315,0.78,206.2,0.0,0.0
2024-01-02 15:40:00+00,24.09,97.2,950.4699,0.506,199.0,0.0,0.4
2024-01-02 15:50:00+00,24.11,97.2,950.4,0.457,247.6,0.0,0.0
2024-01-02 16:00:00+00,24.09,97.4,950.3299,0.76,218.8,0.0,0.0
2024-01-02 16:10:00+00,24.05,97.3,950.365,0.653,250.7,0.0,0.0
2024-01-02 16:20:00+00,24.01,97.5,950.0399,0.804,207.0,0.0,0.0
2024-01-02 16:30:00+00,24.04,97.6,949.9,0.847,205.3,0.0,0.2
2024-01-02 16:40:00+00,24.05,97.7,949.86,1.229,230.8,0.0,0.2
2024-01-02 16:50:00+00,23.88,97.8,949.545,0.593,262.6,0.0,0.2
2024-01-02 17:00:00+00,23.8,98.0,949.2999,1.323,258.7,0.0,0.0
2024-01-02 17:10:00+00,23.69,98.0,949.1999,0.831,232.0,0.0,0.2
2024-01-02 17:20:00+00,23.64,97.8,949.1399,0.757,259.7,0.0,0.0
2024-01-02 17:30:00+00,23.62,97.6,948.85,0.931,241.6,0.0,0.0
2024-01-02 17:40:00+00,23.55,97.0,948.7,0.882,279.3,0.0,0.0
2024-01-02 17:50:00+00,23.53,96.7,948.73,0.686,231.3,0.0,0.0
2024-01-02 18:00:00+00,23.53,96.1,948.7999,0.74,292.2,0.0,0.0
2024-01-02 18:10:00+00,23.56,95.8,948.78,1.388,267.2,0.0,2.4
2024-01-02 18:20:00+00,23.46,96.0,948.605,0.611,276.6,0.0,0.6
2024-01-02 18:30:00+00,23.31,96.5,948.405,0.632,273.9,0.0,1.2
2024-01-02 18:40:00+00,23.22,96.7,948.485,0.317,256.4,0.0,0.2
2024-01-02 18:50:00+00,23.16,96.7,948.5,1.207,245.6,0.0,0.0
2024-01-02 19:00:00+00,23.14,96.3,948.43,1.459,262.0,0.0,0.4
2024-01-02 19:10:00+00,23.11,96.1,948.2999,1.135,276.7,0.0,0.4
2024-01-02 19:20:00+00,23.07,96.7,948.3249,0.76,276.9,0.0,0.2
2024-01-02 19:30:00+00,23.03,96.9,948.475,0.818,245.6,0.0,0.0
2024-01-02 19:40:00+00,23.13,97.1,948.48,0.548,242.0,0.0,0.0
2024-01-02 19:50:00+00,23.25,97.2,948.4,0.965,209.5,0.0,0.0
2024-01-02 20:00:00+00,23.25,97.1,948.385,1.146,230.6,0.0,0.2
2024-01-02 20:10:00+00,23.15,97.5,948.2999,1.546,206.8,0.0,0.0
2024-01-02 20:20:00+00,23.2,97.8,948.2999,0.521,191.3,0.0,0.0
2024-01-02 20:30:00+00,23.27,97.8,948.2999,0.523,237.9,0.0,0.0
2024-01-02 20:40:00+00,23.3,98.0,948.2999,0.381,260.3,0.0,0.0
2024-01-02 20:50:00+00,23.36,98.0,948.375,0.383,210.1,0.0,0.0
2024-01-02 21:00:00+00,23.37,98.0,948.215,0.55,197.0,0.0,0.0
2024-01-02 21:10:00+00,23.31,98.3,948.0999,0.858,255.7,0.0,0.0
2024-01-02 21:20:00+00,23.36,98.5,948.0099,0.614,218.4,0.0,0.0
2024-01-02 21:30:00+00,23.39,98.4,948.1449,0.331,153.1,0.0,0.0
2024-01-02 21:40:00+00,23.43,98.6,948.36,0.728,48.63,0.0,0.0
2024-01-02 21:50:00+00,23.39,98.6,948.5,0.57,88.7,0.0,0.0
2024-01-02 22:00:00+00,23.4,98.5,948.5199,0.502,77.41,0.0,0.2
2024-01-02 22:10:00+00,23.44,98.4,948.6449,0.05,231.7,0.0,0.2
2024-01-02 22:20:00+00,23.45,98.7,948.755,0.016,246.2,0.0,0.0
2024-01-02 22:30:00+00,23.44,98.7,948.815,0.289,252.8,0.0,0.0
2024-01-02 22:40:00+00,23.42,98.6,948.9,0.714,227.0,0.0,0.0
2024-01-02 22:50:00+00,23.41,98.6,948.865,0.59,211.2,2.103,0.0
2024-01-02 23:00:00+00,23.46,98.6,948.7999,0.706,210.3,7.614,0.0
2024-01-02 23:10:00+00,23.45,98.8,949.0099,0.245,217.3,14.35,0.0
2024-01-02 23:20:00+00,23.56,98.8,949.235,0.093,228.1,22.93,0.0
2024-01-02 23:30:00+00,23.61,98.9,949.365,0.133,303.3,28.78,0.0
2024-01-02 23:40:00+00,23.59,99.0,949.155,0.956,280.9,51.21,0.0
2024-01-02 23:50:00+00,23.55,98.7,949.0999,1.209,278.2,51.15,0.0
2024-01-03 00:00:00+00,23.63,97.4,949.115,0.779,271.7,58.23,0.0
2024-01-03 00:10:00+00,23.8,96.3,949.34,1.013,259.1,77.35,0.0
2024-01-03 00:20:00+00,24.06,94.7,949.435,1.226,271.4,105.8,0.0
2024-01-03 00:30:00+00,24.41,93.7,949.615,0.969,264.9,142.7,0.0
2024-01-03 00:40:00+00,24.79,92.1,949.8449,0.753,241.1,159.5,0.0
2024-01-03 00:50:00+00,25.06,90.8,950.1249,0.376,247.6,168.0,0.0
2024-01-03 01:00:00+00,25.39,89.4,950.215,0.361,252.1,186.2,0.0
2024-01-03 01:10:00+00,25.69,88.1,950.3449,0.663,257.9,189.6,0.0
2024-01-03 01:20:00+00,25.63,86.2,950.335,0.8,307.9,130.8,0.0
2024-01-03 01:30:00+00,25.59,85.9,950.21,0.443,244.2,128.7,0.0
2024-01-03 01:40:00+00,25.69,84.4,950.2,0.447,246.4,112.5,0.0
2024-01-03 01:50:00+00,25.88,83.9,950.2,0.537,251.7,162.9,0.0
2024-01-03 02:00:00+00,26.22,83.5,950.03,0.627,243.2,365.6,0.0
2024-01-03 02:10:00+00,26.96,81.0,950.0,0.549,239.7,441.3,0.0
2024-01-03 02:20:00+00,27.55,77.56,949.975,0.574,239.2,480.5,0.0
2024-01-03 02:30:00+00,27.8,75.84,949.8449,0.639,275.2,501.7,0.0
2024-01-03 02:40:00+00,27.9,75.16,949.9,0.742,246.6,487.0,0.0
2024-01-03 02:50:00+00,28.17,73.59,949.9,0.791,258.2,476.9,0.0
2024-01-03 03:00:00+00,28.9,70.15,949.9,1.494,170.8,496.3,0.0
2024-01-03 03:10:00+00,29.05,68.68,949.91,1.034,298.7,495.4,0.0
2024-01-03 03:20:00+00,29.04,67.74,949.88,0.775,225.4,521.2,0.0
2024-01-03 03:30:00+00,29.37,67.01,949.7,1.103,246.0,598.8,0.2
2024-01-03 03:40:00+00,29.74,64.39,949.6199,1.174,268.0,610.9,0.0
2024-01-03 03:50:00+00,29.44,67.0,949.5399,1.063,260.5,520.7,0.0
2024-01-03 04:00:00+00,29.19,68.54,949.43,1.145,268.1,529.7,0.0
2024-01-03 04:10:00+00,28.85,69.97,949.295,1.018,274.2,370.7,0.0
2024-01-03 04:20:00+00,28.22,71.69,949.2,0.819,213.6,201.9,0.0
2024-01-03 04:30:00+00,27.7,73.23,949.185,0.949,266.1,195.3,0.0
2024-01-03 04:40:00+00,27.43,75.96,949.0999,1.18,254.3,235.8,0.0
2024-01-03 04:50:00+00,27.39,75.38,949.0799,1.227,300.5,291.6,0.0
2024-01-03 05:00:00+00,27.54,74.32,948.985,1.378,259.2,253.9,0.0
2024-01-03 05:10:00+00,27.62,74.43,948.7699,1.219,274.4,277.1,0.0
2024-01-03 05:20:00+00,27.77,74.32,948.505,1.378,229.7,378.0,0.0
