date,tt,rh,pp,ws,wd,sr,rr
2024-01-01 21:40:00+00,23.48,97.7,962.5022,0.454,103.0,0.0,0.0
2024-01-01 21:50:00+00,23.4,97.7,962.4195,0.483,132.8,0.0,0.0
2024-01-01 22:00:00+00,23.32,97.8,962.3662,0.424,52.57,0.0,0.0
2024-01-01 22:10:00+00,23.23,97.8,962.3472,0.0,330.5,0.0,0.0
2024-01-01 22:20:00+00,23.13,97.9,962.5524,0.602,346.6,0.0,0.0
2024-01-01 22:30:00+00,23.03,98.0,962.5796,0.518,257.2,1.706,0.0
2024-01-01 22:40:00+00,22.97,97.8,962.7616,0.983,307.7,8.18,0.0
2024-01-01 22:50:00+00,23.03,97.0,962.9474,0.767,325.7,13.24,0.0
2024-01-01 23:00:00+00,23.07,96.8,963.2014,0.428,274.4,20.92,0.0
2024-01-01 23:10:00+00,23.12,97.0,963.4863,0.845,227.7,43.1,0.0
2024-01-01 23:20:00+00,23.36,97.1,963.6278,0.304,301.3,60.31,0.0
2024-01-01 23:30:00+00,23.63,97.2,963.7174,0.392,287.7,75.78,0.0
2024-01-01 23:40:00+00,23.92,96.9,963.7461,0.831,162.1,91.9,0.0
2024-01-01 23:50:00+00,24.18,95.8,963.6603,0.583,240.4,130.1,0.0
2024-01-02 00:00:00+00,,,,,,,0.0
2024-01-02 00:10:00+00,25.54,91.6,963.967,0.638,241.4,326.0,0.0
2024-01-02 00:20:00+00,25.84,90.7,964.135,1.156,273.8,342.7,0.0
2024-01-02 00:30:00+00,25.64,91.9,964.3902,0.949,266.8,163.7,0.0
2024-01-02 00:40:00+00,25.61,93.3,964.5467,0.526,246.2,266.2,0.0
2024-01-02 00:50:00+00,26.08,91.0,964.5225,0.985,254.3,431.2,0.0
2024-01-02 01:00:00+00,26.23,90.0,964.5181,0.933,242.4,382.8,0.0
2024-01-02 01:10:00+00,26.3,90.1,964.5045,1.269,197.7,499.9,0.0
2024-01-02 01:20:00+00,26.77,88.5,964.3984,1.282,227.4,440.0,0.0
2024-01-02 01:30:00+00,26.49,88.2,964.4157,0.848,232.2,357.8,0.0
2024-01-02 01:40:00+00,26.56,87.9,964.4283,1.071,233.0,402.5,0.0
2024-01-02 01:50:00+00,26.76,87.9,964.3469,0.915,295.1,458.1,0.0
2024-01-02 02:00:00+00,26.77,86.9,964.305,0.846,246.4,281.9,0.0
2024-01-02 02:10:00+00,27.08,85.7,964.3263,2.037,194.2,453.8,0.0
2024-01-02 02:20:00+00,27.12,86.5,964.3505,1.022,251.5,321.5,0.0
2024-01-02 02:30:00+00,26.55,88.6,964.3304,1.947,286.1,214.0,0.0
2024-01-02 02:40:00+00,26.78,88.7,964.265,1.533,286.9,706.7,0.0
2024-01-02 02:50:00+00,27.77,85.9,964.2377,1.531,248.2,721.6,0.0
2024-01-02 03:00:00+00,27.24,86.1,964.1237,2.102,278.6,277.0,0.0
2024-01-02 03:10:00+00,27.35,85.5,963.9831,1.582,268.3,545.5,0.0
2024-01-02 03:20:00+00,27.55,84.1,963.8582,1.441,267.4,423.2,0.0
2024-01-02 03:30:00+00,28.04,82.7,963.7228,1.208,263.9,627.8,0.0
2024-01-02 03:40:00+00,28.04,83.3,963.6732,1.687,262.5,751.0,0.2
2024-01-02 03:50:00+00,28.31,81.1,963.5014,1.686,226.9,623.1,0.0
2024-01-02 04:00:00+00,28.74,79.42,963.4308,1.695,219.4,424.6,0.0
2024-01-02 04:10:00+00,29.09,78.13,963.3392,1.86,218.6,352.9,0.0
2024-01-02 04:20:00+00,29.21,78.21,963.2061,1.583,222.0,601.1,0.0
2024-01-02 04:30:00+00,29.25,77.32,962.9842,1.701,224.9,628.1,0.0
2024-01-02 04:40:00+00,29.16,75.87,962.7406,1.917,249.1,883.0,0.0
2024-01-02 04:50:00+00,28.53,82.1,962.6238,2.56,221.2,467.7,0.0
2024-01-02 05:00:00+00,28.11,82.7,962.4498,2.216,222.8,454.2,0.0
2024-01-02 05:10:00+00,28.12,82.6,962.2983,2.081,239.4,485.9,0.0
2024-01-02 05:20:00+00,28.39,81.6,962.2027,1.84,235.0,402.2,0.0
2024-01-02 05:30:00+00,28.33,80.5,962.0955,2.542,204.5,547.4,0.0
2024-01-02 05:40:00+00,28.91,78.89,961.9906,2.367,215.3,865.0,0.0
2024-01-02 05:50:00+00,29.15,78.28,961.8131,2.31,212.5,807.0,0.0
2024-01-02 06:00:00+00,28.97,78.9,961.6072,2.668,216.0,797.4,0.0
2024-01-02 06:10:00+00,29.21,77.69,961.5338,2.309,214.7,943.0,0.0
2024-01-02 06:20:00+00,29.02,77.61,961.4162,1.879,215.7,437.3,0.0
2024-01-02 06:30:00+00,28.93,78.92,961.2126,1.244,223.2,384.0,0.0
2024-01-02 06:40:00+00,29.02,78.61,961.1466,1.688,227.3,513.2,0.0
2024-01-02 06:50:00+00,29.07,77.93,961.0156,1.642,216.3,669.1,0.0
2024-01-02 07:00:00+00,29.14,77.36,960.8614,1.217,216.2,312.6,0.0
2024-01-02 07:10:00+00,28.88,77.24,960.5956,1.701,211.5,459.9,0.0
2024-01-02 07:20:00+00,29.08,75.62,960.4482,1.907,214.1,470.8,0.0
2024-01-02 07:30:00+00,29.3,75.48,960.3049,1.189,241.5,485.9,0.0
2024-01-02 07:40:00+00,29.4,74.29,960.2162,1.098,233.8,493.3,0.0
2024-01-02 07:50:00+00,29.54,74.24,960.1801,1.228,244.7,498.5,0.0
2024-01-02 08:00:00+00,29.74,72.79,960.079,0.893,255.8,487.5,0.0
2024-01-02 08:10:00+00,29.62,72.58,960.0052,1.216,228.9,433.1,0.0
2024-01-02 08:20:00+00,29.47,73.91,959.8677,0.775,257.8,351.1,0.0
2024-01-02 08:30:00+00,29.53,74.93,959.736,1.087,228.0,261.6,0.0
2024-01-02 08:40:00+00,29.03,76.43,959.6891,1.51,196.2,221.6,0.0
2024-01-02 08:50:00+00,28.86,77.7,959.7151,1.265,258.0,197.8,0.0
2024-01-02 09:00:00+00,28.76,78.35,959.7366,1.048,270.5,184.9,0.0
