date,tt,rh,pp,ws,wd,sr,rr
2024-01-01 18:10:00+00,19.9,97.0,881.069,0.0,124.3,0.0,0.0
2024-01-01 18:20:00+00,19.77,97.3,881.1855,0.0,194.6,0.0,0.0
2024-01-01 18:30:00+00,19.61,97.5,881.1984,0.0,163.7,0.0,0.0
2024-01-01 18:40:00+00,19.56,97.6,881.0262,0.0,194.2,0.0,0.0
2024-01-01 18:50:00+00,19.43,97.7,880.9769,0.0,233.4,0.0,0.0
2024-01-01 19:00:00+00,19.46,98.0,880.6943,0.0,236.3,0.0,0.0
2024-01-01 19:10:00+00,19.41,98.0,880.556,0.0,222.2,0.0,0.0
2024-01-01 19:20:00+00,19.28,98.1,880.4502,0.0,150.4,0.0,0.0
2024-01-01 19:30:00+00,19.14,98.1,880.3302,0.0,139.7,0.0,0.0
2024-01-01 19:40:00+00,18.95,98.2,880.1738,0.0,150.5,0.0,0.0
2024-01-01 19:50:00+00,18.93,98.3,880.1711,0.0,126.8,0.0,0.0
2024-01-01 20:00:00+00,19.02,98.4,880.2599,0.0,142.9,0.0,0.0
2024-01-01 20:10:00+00,19.03,98.6,880.3369,0.0,151.1,0.0,0.0
2024-01-01 20:20:00+00,19.06,98.7,880.2773,0.0,138.5,0.0,0.0
2024-01-01 20:30:00+00,19.06,98.6,880.253,0.0,148.0,0.0,0.0
2024-01-01 20:40:00+00,19.07,98.5,880.2365,0.0,157.1,0.0,0.0
2024-01-01 20:50:00+00,19.13,97.9,880.3458,0.0,160.4,0.0,0.0
2024-01-01 21:00:00+00,19.19,97.0,880.3359,0.0,168.4,0.0,0.0
2024-01-01 21:10:00+00,19.37,95.2,880.3096,0.0,171.2,0.0,0.0
2024-01-01 21:20:00+00,19.61,93.5,880.302,0.0,168.0,0.0,0.0
2024-01-01 21:30:00+00,19.75,92.7,880.3168,0.0,135.4,0.0,0.0
2024-01-01 21:40:00+00,19.52,93.8,880.2591,0.0,119.9,0.0,0.0
2024-01-01 21:50:00+00,19.36,94.8,880.2118,0.0,116.0,0.0,0.0
2024-01-01 22:00:00+00,19.21,95.6,880.0222,0.0,135.6,0.0,0.0
2024-01-01 22:10:00+00,19.15,95.8,880.0823,0.0,122.3,0.0,0.0
2024-01-01 22:20:00+00,19.41,94.3,880.2623,0.0,121.9,0.0,0.0
2024-01-01 22:30:00+00,19.69,93.1,880.5113,0.0,127.6,0.0,0.0
2024-01-01 22:40:00+00,19.94,91.3,880.753,0.0,143.9,0.0,0.0
2024-01-01 22:50:00+00,20.2,89.8,880.9525,0.0,157.6,0.419,0.0
2024-01-01 23:00:00+00,20.26,89.1,881.1469,0.0,154.8,5.218,0.0
2024-01-01 23:10:00+00,20.26,89.3,881.2304,0.0,158.3,10.0,0.0
2024-01-01 23:20:00+00,20.24,89.6,881.3312,0.0,171.9,12.17,0.0
2024-01-01 23:30:00+00,20.21,90.2,881.3417,0.0,164.5,19.62,0.0
2024-01-01 23:40:00+00,20.17,90.4,881.252,0.0,149.2,28.26,0.0
2024-01-01 23:50:00+00,20.18,90.5,881.1452,0.0,137.5,32.64,0.0
2024-01-02 00:00:00+00,20.17,90.6,881.1208,0.0,126.8,39.33,0.0
2024-01-02 00:10:00+00,20.22,90.5,881.2792,0.0,115.3,43.77,0.0
2024-01-02 00:20:00+00,20.42,89.4,881.4911,0.0,126.5,54.85,0.0
2024-01-02 00:30:00+00,20.78,87.8,881.7394,0.0,133.3,81.1,0.2
2024-01-02 00:40:00+00,20.95,88.1,882.0694,0.0,185.1,106.5,0.0
2024-01-02 00:50:00+00,21.07,89.0,882.3154,0.0,265.1,130.2,0.0
2024-01-02 01:00:00+00,20.92,91.2,882.421,0.0,275.5,152.8,0.0
2024-01-02 01:10:00+00,21.01,91.3,882.3663,0.0,277.0,169.5,0.0
2024-01-02 01:20:00+00,21.12,90.7,882.3406,0.0,261.8,195.3,0.0
2024-01-02 01:30:00+00,21.26,89.2,882.3125,0.0,133.2,248.8,0.0
2024-01-02 01:40:00+00,21.82,87.5,882.1544,0.0,112.7,310.2,0.0
2024-01-02 01:50:00+00,22.53,85.9,881.9242,0.0,158.6,305.2,0.0
2024-01-02 02:00:00+00,22.94,83.8,881.8155,0.0,176.6,258.3,0.0
2024-01-02 02:10:00+00,22.9,83.2,881.7354,0.0,89.7,223.8,0.0
2024-01-02 02:20:00+00,22.81,84.5,881.826,0.0,74.12,236.6,0.0
2024-01-02 02:30:00+00,22.81,81.4,881.8218,0.0,124.7,258.6,0.0
2024-01-02 02:40:00+00,23.05,80.9,881.8492,0.0,127.6,260.7,0.0
2024-01-02 02:50:00+00,23.1,78.48,881.7926,0.0,131.0,239.5,0.0
2024-01-02 03:00:00+00,23.34,78.49,881.6958,0.0,145.8,261.5,0.0
2024-01-02 03:10:00+00,23.66,76.15,881.5749,0.0,147.9,322.1,0.0
2024-01-02 03:20:00+00,24.04,73.92,881.4041,0.0,135.6,396.1,0.0
2024-01-02 03:30:00+00,24.95,73.75,881.1703,0.0,171.8,477.9,0.0
2024-01-02 03:40:00+00,25.75,69.45,880.9726,0.0,150.2,493.7,0.0
2024-01-02 03:50:00+00,26.27,63.16,880.91,0.0,118.2,510.6,0.0
2024-01-02 04:00:00+00,26.54,62.84,880.858,0.0,146.7,524.6,0.0
2024-01-02 04:10:00+00,26.34,61.09,880.7154,0.0,135.6,568.8,0.0
2024-01-02 04:20:00+00,26.18,63.58,880.5586,0.0,137.5,662.8,0.0
2024-01-02 04:30:00+00,26.06,64.65,880.4319,0.0,134.2,789.7,0.0
2024-01-02 04:40:00+00,26.78,63.72,880.3788,0.0,121.6,996.0,0.0
2024-01-02 04:50:00+00,26.83,64.11,880.3748,0.0,123.2,925.0,0.0
2024-01-02 05:00:00+00,27.55,63.5,880.1941,0.0,130.0,827.0,0.0
2024-01-02 05:10:00+00,27.31,66.14,879.9774,0.0,213.7,543.0,0.0
2024-01-02 05:20:00+00,26.12,69.6,879.8719,0.0,215.8,451.7,0.0
2024-01-02 05:30:00+00,26.78,70.08,879.6738,0.0,272.2,472.1,0.0
2024-01-02 05:40:00+00,27.04,67.36,879.5017,0.0,264.5,510.6,0.0
2024-01-02 05:50:00+00,27.73,66.22,879.3423,0.0,306.0,546.1,0.0
2024-01-02 06:00:00+00,27.04,68.64,879.2366,0.0,300.1,420.3,0.0
2024-01-02 06:10:00+00,26.68,71.68,879.1144,0.0,295.7,458.6,0.0
2024-01-02 06:20:00+00,26.69,71.85,878.9601,0.0,271.1,293.2,0.0
2024-01-02 06:30:00+00,26.05,75.21,878.7578,0.0,246.1,234.5,0.0
2024-01-02 06:40:00+00,25.62,77.3,878.694,0.0,282.6,259.3,0.0
2024-01-02 06:50:00+00,25.55,77.41,878.7066,0.0,232.2,223.7,0.0
2024-01-02 07:00:00+00,25.45,75.87,878.6351,0.0,260.8,190.1,0.0
2024-01-02 07:10:00+00,25.15,74.24,878.625,0.0,241.2,95.9,0.0
2024-01-02 07:20:00+00,25.19,74.89,878.6155,0.0,289.4,163.0,0.0
2024-01-02 07:30:00+00,25.17,73.83,878.5518,0.0,282.6,118.1,0.0
2024-01-02 07:40:00+00,24.95,74.59,878.506,0.0,301.3,141.9,0.0
2024-01-02 07:50:00+00,25.07,75.02,878.4548,0.0,297.5,178.0,0.0
2024-01-02 08:00:00+00,25.15,75.0,878.3204,0.0,314.0,251.8,0.0
2024-01-02 08:10:00+00,25.22,74.2,878.2476,0.0,308.2,215.0,0.0
2024-01-02 08:20:00+00,25.43,74.63,878.1442,0.0,272.4,336.8,0.0
2024-01-02 08:30:00+00,25.52,75.08,878.0691,0.0,291.0,227.1,0.0
2024-01-02 08:40:00+00,25.22,74.43,878.0318,0.0,305.0,200.7,0.0
2024-01-02 08:50:00+00,24.8,77.25,878.1539,0.0,305.1,175.7,0.0
