timestamp,tt,rh,pp,ws,wd,sr,rr
2025-10-03T07:12:25.747626,28.83,76.6,993.5139,1.194,205.0,146.4,0.0
2025-10-03T07:12:26.753117,28.72,77.7,993.6436,1.312,197.2,140.7,0.0
2025-10-03T07:12:27.759289,28.49,78.1,993.7448,1.406,216.4,110.3,0.0
2025-10-03T07:12:28.763870,28.28,79.8,993.8343,1.124,217.0,90.2,0.0
2025-10-03T07:12:29.769656,28.21,80.5,993.8038,1.248,204.4,93.6,0.0
2025-10-03T07:12:30.775185,28.14,81.3,993.9123,0.997,204.5,77.4,0.0
2025-10-03T07:12:31.777486,27.93,82.4,994.0593,0.944,226.8,53.8,0.0
2025-10-03T07:12:32.782684,27.9,82.6,994.2862,0.373,216.3,32.0,0.0
2025-10-03T07:12:33.788277,27.9,82.6,994.2862,0.373,216.3,32.0,0.0
2025-10-03T07:12:34.789912,27.87,83.2,994.4702,0.512,225.0,15.9,0.0
2025-10-03T07:12:35.835769,27.76,84.4,994.6034,0.338,205.1,13.7,0.0
2025-10-03T07:12:36.801014,27.72,84.5,994.7367,0.766,226.6,12.5,0.0
2025-10-03T07:12:37.806474,27.53,85.6,994.8225,0.773,215.8,7.5,0.0
2025-10-03T07:12:38.809902,27.42,85.7,994.9479,0.641,242.2,3.4,0.0
2025-10-03T07:12:39.812719,27.5,85.5,995.2062,0.355,272.4,1.2,0.0
2025-10-03T07:12:40.813068,27.43,86.7,995.4521,0.086,194.1,0.0,0.0
2025-10-03T07:12:41.818584,27.02,91.3,995.6449,0.039,67.9,0.0,0.0
2025-10-03T07:12:42.824026,26.8,92.0,996.0246,0.176,283.9,0.0,0.0
2025-10-03T07:12:43.829140,26.95,91.2,996.2666,0.057,279.9,0.0,0.0
2025-10-03T07:12:44.830249,26.98,89.9,996.3428,0.582,234.3,0.0,0.0
2025-10-03T07:12:45.831217,26.86,90.3,996.4214,0.486,222.3,0.0,0.0
2025-10-03T07:12:46.837519,26.65,91.6,996.4753,0.797,114.9,0.0,0.0
2025-10-03T07:12:47.843305,26.44,92.8,996.618,0.24,114.1,0.0,0.0
2025-10-03T07:12:48.849354,26.35,94.7,996.8058,0.994,55.6,0.0,0.0
2025-10-03T07:12:49.854536,26.26,95.0,996.8573,1.087,56.0,0.0,0.0
2025-10-03T07:12:50.861620,26.24,95.6,996.8178,1.014,49.7,0.0,0.0
2025-10-03T07:12:51.866046,26.21,96.3,996.8594,1.12,51.5,0.0,0.0
2025-10-03T07:12:52.872455,26.28,95.8,997.0674,0.853,69.5,0.0,0.0
2025-10-03T07:12:53.882650,26.4,94.3,997.2199,0.811,125.1,0.0,0.0
2025-10-03T07:12:54.890467,26.45,91.9,997.4274,0.772,161.9,0.0,0.0
2025-10-03T07:12:55.897079,25.95,92.0,997.6721,1.595,219.5,0.0,0.4
2025-10-03T07:12:56.899150,25.07,97.4,997.7347,1.377,230.5,0.0,1.6
2025-10-03T07:12:57.905056,24.67,98.3,997.9404,1.125,222.3,0.0,4.4
2025-10-03T07:12:58.909323,24.44,98.3,998.0906,1.002,249.5,0.0,2.2
2025-10-03T07:12:59.915048,24.37,98.3,998.0604,1.347,270.1,0.0,1.4
2025-10-03T07:13:00.921473,24.18,98.3,998.0298,0.941,261.8,0.0,1.6
2025-10-03T07:13:01.928168,24.01,98.3,998.0776,0.782,261.6,0.0,1.6
2025-10-03T07:13:02.929192,23.82,98.3,998.0999,0.77,282.6,0.0,0.6
2025-10-03T07:13:03.930751,23.87,98.3,997.9068,0.233,216.7,0.0,0.2
2025-10-03T07:13:04.936709,23.92,98.3,997.7962,0.18,154.8,0.0,0.0
2025-10-03T07:13:05.940363,23.97,98.3,997.721,0.31,61.7,0.0,0.2
2025-10-03T07:13:06.946112,24.03,98.3,997.6038,0.622,51.4,0.0,0.6
2025-10-03T07:13:07.951348,24.05,98.3,997.4514,0.854,47.9,0.0,0.8
2025-10-03T07:13:08.956915,24.07,98.3,997.3556,0.576,129.6,0.0,1.0
2025-10-03T07:13:09.957302,24.06,98.3,997.2201,0.668,75.9,0.0,0.2
2025-10-03T07:13:10.963880,24.01,98.3,997.1114,0.333,103.8,0.0,0.2
2025-10-03T07:13:11.969152,23.94,98.3,996.9298,0.566,111.4,0.0,0.2
2025-10-03T07:13:12.975541,23.92,98.3,996.7059,0.534,133.5,0.0,0.2
2025-10-03T07:13:13.982882,23.93,98.3,996.5262,0.517,117.8,0.0,0.0
2025-10-03T07:13:14.987325,23.95,98.3,996.3546,0.262,94.8,0.0,0.0
2025-10-03T07:13:15.991462,23.92,98.3,996.2367,0.614,65.7,0.0,0.0
2025-10-03T07:13:17.004125,23.97,98.3,996.1043,0.516,44.3,0.0,0.0
2025-10-03T07:13:18.002400,23.98,98.3,995.971,0.362,62.4,0.0,0.0
2025-10-03T07:13:19.012938,23.99,98.3,995.9365,0.298,89.4,0.0,0.0
2025-10-03T07:13:20.011955,24.05,98.3,995.8519,0.098,116.0,0.0,0.0
2025-10-03T07:13:21.015647,24.07,98.3,995.7169,0.0,159.5,0.0,0.0
2025-10-03T07:13:22.022041,24.15,98.3,995.5868,0.0,250.0,0.0,0.0
2025-10-03T07:15:46.840997,22.72,81.2,997.7908,0.116,203.7,0.0,0.0
2025-10-03T07:16:46.841348,22.6,82.0,997.7433,0.12,183.0,0.0,0.0
2025-10-03T07:17:46.842569,22.49,82.8,997.7621,0.116,196.6,0.0,0.0
2025-10-03T07:18:46.843086,22.48,83.4,997.788,0.0,228.0,0.0,0.0
2025-10-03T07:19:46.844043,22.36,84.1,997.8827,0.025,213.5,0.0,0.0
2025-10-03T07:20:46.844715,22.25,84.7,997.8312,0.0,214.3,0.0,0.0
2025-10-03T07:21:46.845991,22.18,84.8,997.8546,0.187,180.3,0.0,0.0
2025-10-03T07:22:46.846711,22.08,85.0,997.7342,0.009,174.6,0.0,0.0
2025-10-03T07:23:46.847319,22.06,84.7,997.7199,0.252,181.8,0.0,0.0
2025-10-03T07:24:46.848260,22.03,84.1,997.7473,0.074,146.9,0.0,0.0
2025-10-03T07:25:46.848981,21.95,84.2,997.6684,0.0,214.3,0.0,0.0
2025-10-03T07:26:46.849808,21.83,84.3,997.6666,0.0,283.9,0.0,0.0
2025-10-03T07:27:46.850821,21.94,83.1,997.5866,0.0,275.4,0.0,0.0
2025-10-03T07:28:46.851635,21.8,83.4,997.5045,0.0,296.1,0.0,0.0
2025-10-03T07:29:46.852008,21.56,84.4,997.4431,0.0,299.1,0.0,0.0
2025-10-03T07:30:46.852583,21.4,85.0,997.4896,0.0,155.3,0.0,0.0
2025-10-03T07:31:46.853663,21.23,85.6,997.4749,0.2,187.3,0.0,0.0
2025-10-03T07:32:46.854635,21.21,86.0,997.4142,0.052,245.6,0.0,0.0
2025-10-03T07:33:46.855626,21.09,86.4,997.3728,0.0,270.2,0.0,0.0
2025-10-03T07:34:46.856236,21.14,85.9,997.3091,0.0,324.5,0.0,0.0
2025-10-03T07:35:46.857652,21.07,85.7,997.1562,0.004,233.8,0.0,0.0
2025-10-03T07:36:46.858602,20.98,85.8,997.048,0.0,306.5,0.0,0.0
2025-10-03T07:37:46.859398,20.9,86.5,997.0624,0.0,279.3,0.0,0.0
2025-10-03T07:38:46.859999,20.73,87.7,997.1312,0.273,280.1,0.0,0.0
2025-10-03T07:39:46.860967,20.57,89.1,997.0884,0.601,267.7,0.0,0.0
2025-10-03T07:40:46.862043,20.61,89.4,997.1051,0.412,256.6,0.0,0.0
2025-10-03T07:41:46.862466,20.54,89.6,997.0993,0.548,273.3,0.0,0.0
2025-10-03T07:42:46.863567,20.46,90.2,997.1464,0.591,295.3,0.0,0.0
2025-10-03T07:43:46.864492,20.52,89.9,997.072,0.566,297.6,0.0,0.0
2025-10-03T07:44:46.864793,20.57,89.3,996.9343,0.469,270.6,0.0,0.0
2025-10-03T07:45:46.866107,20.61,88.9,996.7766,0.045,276.0,0.0,0.0
2025-10-03T07:46:46.867153,20.78,87.8,996.7305,0.0,284.4,0.0,0.0
2025-10-03T07:47:46.867991,20.78,87.8,996.7779,0.0,289.4,0.0,0.0
2025-10-03T07:48:46.869175,20.81,87.7,996.7403,0.303,291.9,0.0,0.0
2025-10-03T07:49:46.870035,20.63,88.5,996.7108,0.45,289.3,0.0,0.0
2025-10-03T07:50:46.871139,20.3,89.8,996.6796,0.554,292.4,0.0,0.0
2025-10-03T07:51:46.871602,20.24,89.9,996.7461,0.714,291.9,0.0,0.0
2025-10-03T07:52:46.872317,20.19,89.8,996.7938,0.484,300.7,0.0,0.0
2025-10-03T07:53:46.873276,20.16,89.4,996.7582,0.174,293.5,0.0,0.0
2025-10-03T07:54:46.873613,20.09,89.3,996.7422,0.131,300.1,0.0,0.0
2025-10-03T07:55:46.874896,20.03,89.6,996.7743,0.671,322.9,0.0,0.0
2025-10-03T07:56:46.875542,20.05,88.9,996.7555,0.361,255.6,0.0,0.0
2025-10-03T07:57:46.876204,20.15,88.1,996.8093,0.514,230.2,0.0,0.0
2025-10-03T07:58:46.876885,20.22,87.0,996.7913,0.372,229.6,0.0,0.0
2025-10-03T07:59:46.878051,20.49,84.6,996.8544,0.923,214.1,0.0,0.0
2025-10-03T08:00:46.879062,20.72,83.9,996.9088,0.643,229.4,0.0,0.0
2025-10-03T08:01:46.879632,21.0,83.4,997.0802,0.626,249.9,0.4,0.0
2025-10-03T08:02:46.880882,21.05,83.8,997.1228,0.594,255.2,0.0,0.0
2025-10-03T08:03:46.881582,20.91,85.1,997.2376,0.453,293.0,0.0,0.0
2025-10-03T08:04:46.882551,20.54,87.4,997.2946,0.317,265.1,0.0,0.0
2025-10-03T08:05:46.883025,20.42,87.8,997.4321,0.0,192.6,0.0,0.0
2025-10-03T08:06:46.883403,20.23,88.6,997.4791,0.0,304.0,0.0,0.0
2025-10-03T08:07:46.884261,19.88,90.6,997.5987,0.0,269.9,2.0,0.0
2025-10-03T08:08:46.885574,19.76,91.3,997.7094,0.057,284.0,10.3,0.0
2025-10-03T08:09:46.886125,19.86,91.2,997.7738,0.092,283.2,22.6,0.0
2025-10-03T08:10:46.887452,19.98,91.0,997.8326,0.376,312.5,34.8,0.0
2025-10-03T08:11:46.888199,20.65,87.5,998.013,0.803,281.5,77.0,0.0
2025-10-03T08:12:46.888873,21.3,84.1,998.1396,1.09,265.7,119.9,0.0
2025-10-03T08:13:46.889913,21.88,81.3,998.2141,0.643,143.3,149.7,0.0
2025-10-03T08:14:46.890584,22.43,78.8,998.3213,0.713,154.2,186.4,0.0
2025-10-03T08:15:46.891784,23.22,76.1,998.4216,0.609,152.5,226.3,0.0
2025-10-03T08:16:46.892197,23.87,74.3,998.4906,0.534,175.3,236.4,0.0
2025-10-03T08:17:46.893163,24.2,73.5,998.5042,1.006,252.3,274.0,0.0
2025-10-03T08:18:46.893883,24.06,75.2,998.5967,1.119,221.6,286.9,0.0
2025-10-03T08:19:46.894487,24.2,74.9,998.5618,0.999,226.5,357.6,0.0
2025-10-03T08:20:46.895367,24.69,72.6,998.6336,1.029,188.0,417.5,0.0
