timestamp,anomaly_score,threshold,is_anomaly
2025-10-13T05:32:21.686816,0.14119689,1.00000000,False
2025-10-13T05:32:22.688095,0.21976940,1.00000000,False
2025-10-13T05:32:37.092380,0.09312312,1.00000000,False
2025-10-13T05:33:07.093851,0.09495821,1.00000000,False
2025-10-13T05:33:37.094246,0.07115284,1.00000000,False
2025-10-13T05:34:07.095439,0.12200849,1.00000000,False
2025-10-13T05:34:37.095930,0.12931015,1.00000000,False
2025-10-13T05:35:07.096890,0.11049378,1.00000000,False
2025-10-13T05:35:37.097187,0.19028221,1.00000000,False
2025-10-13T05:36:07.098117,0.08086454,1.00000000,False
2025-10-13T05:36:37.098807,0.09240685,1.00000000,False
2025-10-13T05:37:07.099750,0.16611931,1.00000000,False
2025-10-13T05:37:37.100606,0.10609229,1.00000000,False
2025-10-13T05:38:07.101119,0.11569786,1.00000000,False
2025-10-13T05:38:37.101427,0.09512538,1.00000000,False
2025-10-13T05:39:07.101776,0.11913157,1.00000000,False
2025-10-13T05:39:37.102926,0.19539857,1.00000000,False
2025-10-13T05:40:07.104334,0.15150796,1.00000000,False
2025-10-13T05:40:37.104869,0.16861747,1.00000000,False
2025-10-13T05:41:07.106208,0.13454743,1.00000000,False
2025-10-13T05:41:37.107620,0.14015643,1.00000000,False
2025-10-13T05:42:07.108192,0.13667069,1.00000000,False
2025-10-13T05:42:37.109317,0.18980691,1.00000000,False
2025-10-13T05:43:07.111249,0.15786695,1.00000000,False
2025-10-13T05:43:37.114933,0.18574630,1.00000000,False
2025-10-13T05:44:07.116152,0.08079793,1.00000000,False
2025-10-13T05:44:37.116690,0.23841240,1.00000000,False
2025-10-13T05:45:07.117560,0.10259985,1.00000000,False
2025-10-13T05:45:37.118565,0.05332806,1.00000000,False
2025-10-13T05:46:07.119121,0.15041567,1.00000000,False
2025-10-13T05:46:37.119951,0.18590517,1.00000000,False
2025-10-13T05:47:07.120139,0.20767555,1.00000000,False
2025-10-13T05:47:37.121652,0.15265429,1.00000000,False
2025-10-13T05:48:07.122069,0.23624149,1.00000000,False
2025-10-13T05:48:37.122502,0.17012815,1.00000000,False
2025-10-13T05:49:07.123539,0.08535500,1.00000000,False
2025-10-13T05:49:37.124371,0.17766459,1.00000000,False
2025-10-13T05:50:07.124800,0.22528006,1.00000000,False
2025-10-13T05:50:37.126031,0.13380848,1.00000000,False
2025-10-13T05:51:07.126165,0.16125950,1.00000000,False
2025-10-13T05:51:37.127192,0.22528182,1.00000000,False
2025-10-13T05:52:07.127798,0.10259603,1.00000000,False
2025-10-13T05:52:37.128829,0.07108441,1.00000000,False
2025-10-13T05:53:07.129678,0.11856712,1.00000000,False
2025-10-13T05:53:37.130691,0.06843352,1.00000000,False
2025-10-13T05:54:07.131367,0.07872801,1.00000000,False
2025-10-13T05:54:37.132075,0.05187183,1.00000000,False
2025-10-13T05:55:07.132778,0.11329748,1.00000000,False
2025-10-13T05:55:37.133551,0.10331000,1.00000000,False
2025-10-13T05:56:07.134280,0.05700256,1.00000000,False
2025-10-13T05:56:37.134864,0.08653025,1.00000000,False
2025-10-13T05:57:07.135856,0.09702064,1.00000000,False
2025-10-13T05:57:37.136638,0.03144117,1.00000000,False
2025-10-13T05:58:07.138403,0.04124176,1.00000000,False
2025-10-13T05:58:37.139219,0.03763958,1.00000000,False
2025-10-13T05:59:07.139969,0.03546648,1.00000000,False
2025-10-13T05:59:37.140979,0.02416351,1.00000000,False
2025-10-13T06:00:07.141378,0.02953437,1.00000000,False
2025-10-13T06:00:37.142269,0.03942510,1.00000000,False
2025-10-13T06:01:07.142980,0.02847850,1.00000000,False
2025-10-13T06:01:37.143574,0.02883004,1.00000000,False
2025-10-13T06:02:07.144578,0.02412184,1.00000000,False
2025-10-13T06:02:37.145188,0.03035228,1.00000000,False
2025-10-13T06:03:07.145855,0.03796130,1.00000000,False
2025-10-13T06:03:37.146464,0.03215684,1.00000000,False
2025-10-13T06:04:07.147241,0.03122472,1.00000000,False
2025-10-13T06:04:37.147722,0.03077885,1.00000000,False
2025-10-13T06:05:07.148443,0.03046857,1.00000000,False
2025-10-13T06:05:37.149068,0.02561643,1.00000000,False
2025-10-13T06:06:07.150029,0.02965045,1.00000000,False
2025-10-13T06:06:37.150993,0.03310438,1.00000000,False
2025-10-13T06:07:07.151259,0.02996063,1.00000000,False
2025-10-13T06:07:37.152168,0.03126874,1.00000000,False
2025-10-13T06:08:07.153027,0.03367993,1.00000000,False
2025-10-13T06:08:37.153266,0.03295445,1.00000000,False
2025-10-13T06:09:07.154200,0.02797468,1.00000000,False
2025-10-13T06:09:37.154934,0.02628784,1.00000000,False
2025-10-13T06:10:07.155206,0.02984583,1.00000000,False
2025-10-13T06:10:37.155880,0.04677494,1.00000000,False
2025-10-13T06:11:07.156787,0.11710749,1.00000000,False
2025-10-13T06:11:37.157359,0.04736037,1.00000000,False
2025-10-13T06:12:07.158274,0.07075746,1.00000000,False
2025-10-13T06:12:37.159082,0.08423724,1.00000000,False
2025-10-13T06:13:07.159862,0.14178959,1.00000000,False
2025-10-13T06:13:37.160605,0.05600276,1.00000000,False
2025-10-13T06:14:07.161158,0.03023624,1.00000000,False
2025-10-13T06:14:37.162300,0.16626167,1.00000000,False
2025-10-13T06:15:07.163031,0.05950696,1.00000000,False
2025-10-13T06:15:37.163549,0.10381508,1.00000000,False
2025-10-13T06:16:07.164059,0.11030040,1.00000000,False
2025-10-13T06:16:37.164770,0.08683565,1.00000000,False
2025-10-13T06:17:07.165185,0.07469244,1.00000000,False
2025-10-13T06:17:37.166179,0.05589855,1.00000000,False
2025-10-13T06:18:07.166852,0.06528623,1.00000000,False
2025-10-13T06:18:37.167792,0.04402944,1.00000000,False
2025-10-13T06:19:07.168000,0.03931614,1.00000000,False
2025-10-13T06:19:37.169074,0.07427601,1.00000000,False
2025-10-13T06:20:07.169662,0.22428702,1.00000000,False
2025-10-13T06:20:37.170553,0.12972346,1.00000000,False
2025-10-13T06:21:07.171454,0.07118341,1.00000000,False
2025-10-13T06:21:37.171890,0.05341885,1.00000000,False
2025-10-13T06:22:07.172603,0.14119689,1.00000000,False
2025-10-13T06:22:37.173321,0.21976940,1.00000000,False
2025-10-13T06:23:07.174240,0.26503688,1.00000000,False
2025-10-13T06:23:37.174587,0.23445933,1.00000000,False
2025-10-13T06:24:07.174964,0.19286542,1.00000000,False
2025-10-13T06:24:37.176274,0.24006079,1.00000000,False
2025-10-13T06:25:07.176849,0.24806608,1.00000000,False
2025-10-13T06:25:37.177483,0.28308922,1.00000000,False
2025-10-13T06:26:07.178134,0.28685638,1.00000000,False
2025-10-13T06:26:37.178959,0.29274154,1.00000000,False
2025-10-13T06:27:07.179683,0.32214972,1.00000000,False
2025-10-13T06:27:37.180103,0.29815817,1.00000000,False
2025-10-13T06:28:07.180699,0.32618424,1.00000000,False
2025-10-13T06:28:37.181573,0.35975361,1.00000000,False
2025-10-13T06:29:07.182305,0.38394874,1.00000000,False
2025-10-13T06:29:37.182948,0.44308439,1.00000000,False
