date,tt,rh,pp,ws,wd,sr,rr
2024-03-25 03:30:00+00,28.81,63.46,924.6021,1.118,159.1,476.4,0.0
2024-03-25 03:40:00+00,28.65,63.57,924.4602,1.276,137.0,762.9,0.0
2024-03-25 03:50:00+00,29.03,62.24,924.3232,0.775,161.3,344.6,0.0
2024-03-25 04:00:00+00,28.56,63.13,924.2378,0.682,219.9,166.2,0.0
2024-03-25 04:10:00+00,28.08,68.02,924.1465,1.184,264.4,191.5,0.0
2024-03-25 04:20:00+00,27.79,69.57,924.0199,1.153,259.4,211.4,0.0
2024-03-25 04:30:00+00,28.09,69.49,923.8586,1.125,265.2,499.5,0.0
2024-03-25 04:40:00+00,28.81,67.62,923.6814,1.073,239.3,850.0,0.0
2024-03-25 04:50:00+00,29.72,65.19,923.5707,1.563,249.4,1094.0,0.0
2024-03-25 05:00:00+00,29.99,64.79,923.3422,1.568,256.3,698.8,0.0
2024-03-25 05:10:00+00,29.87,64.26,923.0837,1.488,237.4,638.0,0.0
2024-03-25 05:20:00+00,29.77,64.32,922.9534,1.283,249.4,166.0,0.0
2024-03-25 05:30:00+00,28.6,67.85,922.883,1.348,261.4,57.07,0.0
2024-03-25 05:40:00+00,27.72,69.25,922.8546,0.945,239.2,40.49,0.4
2024-03-25 05:50:00+00,25.92,80.1,922.8666,1.931,250.9,66.19,12.2
2024-03-25 06:00:00+00,23.43,85.8,922.7002,1.47,255.8,51.6,2.8
2024-03-25 06:10:00+00,23.55,89.0,922.825,0.474,249.8,37.93,5.2
2024-03-25 06:20:00+00,23.23,89.4,922.793,0.665,191.4,44.71,7.8
2024-03-25 06:30:00+00,22.97,89.7,922.6078,1.028,219.8,50.21,3.2
2024-03-25 06:40:00+00,22.84,91.3,922.4443,0.488,242.1,65.2,1.4
2024-03-25 06:50:00+00,22.86,92.1,922.1909,0.505,261.1,74.78,0.2
2024-03-25 07:00:00+00,22.98,92.5,921.9444,0.666,260.3,79.61,0.0
2024-03-25 07:10:00+00,23.14,92.8,921.756,0.582,257.5,88.6,0.0
2024-03-25 07:20:00+00,23.28,93.0,921.7401,0.614,256.2,95.5,0.2
2024-03-25 07:30:00+00,23.48,92.6,921.6883,0.675,283.3,69.55,0.0
2024-03-25 07:40:00+00,23.59,91.8,921.5612,0.386,242.3,74.97,0.0
2024-03-25 07:50:00+00,23.73,90.3,921.2573,0.323,212.3,107.0,0.0
2024-03-25 08:00:00+00,24.09,89.5,921.1894,0.163,213.3,124.9,0.0
2024-03-25 08:10:00+00,24.35,88.0,921.444,0.235,242.9,95.3,0.0
2024-03-25 08:20:00+00,24.35,86.6,921.6905,0.302,209.0,83.3,0.0
2024-03-25 08:30:00+00,24.36,86.8,921.8722,0.309,283.6,58.18,0.0
2024-03-25 08:40:00+00,24.54,86.2,921.7794,0.36,248.8,87.6,0.0
2024-03-25 08:50:00+00,24.7,85.9,921.9516,0.026,128.6,119.0,0.0
2024-03-25 09:00:00+00,24.88,85.3,922.0372,0.566,107.2,123.2,0.0
2024-03-25 09:10:00+00,25.03,83.5,922.0466,0.172,133.8,98.9,0.0
2024-03-25 09:20:00+00,25.21,81.5,922.0843,0.38,174.7,94.4,0.0
2024-03-25 09:30:00+00,25.41,81.8,922.1568,0.273,91.4,91.9,0.0
2024-03-25 09:40:00+00,25.4,78.21,922.189,0.874,106.0,83.9,0.0
2024-03-25 09:50:00+00,25.3,76.27,922.2158,0.961,98.4,44.12,0.0
2024-03-25 10:00:00+00,25.09,76.42,922.2322,0.82,109.4,51.78,0.0
2024-03-25 10:10:00+00,24.97,76.95,922.5667,0.71,132.4,35.72,0.0
2024-03-25 10:20:00+00,24.87,77.34,922.7178,0.584,144.1,30.38,0.0
2024-03-25 10:30:00+00,24.89,77.51,922.8249,0.135,163.3,22.16,0.0
2024-03-25 10:40:00+00,24.83,77.86,922.9385,0.219,172.7,11.05,0.0
2024-03-25 10:50:00+00,24.81,78.91,923.0894,0.505,157.8,6.42,0.0
2024-03-25 11:00:00+00,24.62,80.6,923.2087,0.377,180.0,3.302,0.0
2024-03-25 11:10:00+00,24.21,81.9,923.2907,0.411,139.5,1.996,0.0
2024-03-25 11:20:00+00,24.08,82.6,923.4573,0.076,278.7,0.922,0.0
2024-03-25 11:30:00+00,23.98,83.3,923.4822,0.374,237.5,0.812,0.0
2024-03-25 11:40:00+00,23.89,84.2,923.5182,0.231,251.9,0.0,0.0
2024-03-25 11:50:00+00,23.81,84.5,923.6729,0.102,305.6,0.209,0.0
2024-03-25 12:00:00+00,23.83,85.2,923.8426,0.158,275.8,1.309,0.0
2024-03-25 12:10:00+00,23.81,85.4,923.931,0.098,246.5,0.915,0.0
2024-03-25 12:20:00+00,23.78,85.0,924.0919,0.103,263.5,0.85,0.0
2024-03-25 12:30:00+00,23.82,85.0,924.2663,0.242,281.3,0.924,0.0
2024-03-25 12:40:00+00,23.78,84.9,924.4093,0.253,274.4,0.614,0.0
2024-03-25 12:50:00+00,23.78,85.1,924.6418,0.253,226.7,1.28,0.0
2024-03-25 13:00:00+00,23.74,85.4,924.7485,0.216,257.0,0.683,0.0
2024-03-25 13:10:00+00,23.63,85.4,924.7918,0.123,276.1,0.0,0.0
2024-03-25 13:20:00+00,23.56,85.6,924.779,0.245,272.0,0.0,0.0
2024-03-25 13:30:00+00,23.49,85.8,924.8769,0.133,269.4,0.0,0.0
2024-03-25 13:40:00+00,23.41,86.2,924.9721,0.43,242.4,0.0,0.0
2024-03-25 13:50:00+00,23.28,86.8,924.996,0.46,258.6,0.0,0.0
2024-03-25 14:00:00+00,23.22,87.3,925.127,0.315,258.6,0.0,0.0
2024-03-25 14:10:00+00,23.14,87.6,925.3848,0.0,205.5,0.0,0.0
2024-03-25 14:20:00+00,23.12,87.9,925.549,0.061,149.0,0.0,0.0
2024-03-25 14:30:00+00,23.11,88.1,925.6538,0.0,106.2,0.087,0.0
2024-03-25 14:40:00+00,23.14,88.1,925.7032,0.105,195.3,0.618,0.0
2024-03-25 14:50:00+00,23.15,88.0,925.7089,0.002,188.9,0.471,0.0
2024-03-25 15:00:00+00,23.16,88.1,925.7146,0.019,239.7,0.431,0.0
2024-03-25 15:10:00+00,23.17,88.0,925.755,0.009,167.8,0.082,0.0
2024-03-25 15:20:00+00,23.15,88.1,925.8099,0.242,252.6,0.371,0.0
2024-03-25 15:30:00+00,23.18,88.4,925.913,0.106,225.3,1.333,0.0
2024-03-25 15:40:00+00,23.18,88.4,925.9,0.138,275.5,1.096,0.0
2024-03-25 15:50:00+00,23.15,88.4,925.8301,0.087,235.0,0.03,0.0
2024-03-25 16:00:00+00,23.08,88.6,925.7294,0.025,251.4,0.0,0.0
2024-03-25 16:10:00+00,23.05,88.6,925.7266,0.0,202.4,0.015,0.0
2024-03-25 16:20:00+00,23.08,88.9,925.682,0.069,169.0,0.179,0.0
2024-03-25 16:30:00+00,23.03,89.1,925.5834,0.057,186.6,0.0,0.0
2024-03-25 16:40:00+00,22.95,89.2,925.5258,0.029,265.6,0.0,0.0
2024-03-25 16:50:00+00,22.88,89.6,925.4699,0.292,297.1,0.0,0.0
2024-03-25 17:00:00+00,22.85,90.0,925.3356,0.265,254.3,0.0,0.0
2024-03-25 17:10:00+00,22.79,90.0,925.2094,0.0,220.5,0.0,0.0
2024-03-25 17:20:00+00,22.71,90.2,925.1008,0.0,144.8,0.0,0.0
2024-03-25 17:30:00+00,22.64,90.4,925.0258,0.155,140.9,0.0,0.0
2024-03-25 17:40:00+00,22.51,90.3,924.9453,0.021,227.8,0.0,0.0
2024-03-25 17:50:00+00,22.44,90.5,924.9298,0.0,253.2,0.0,0.0
2024-03-25 18:00:00+00,22.36,90.7,924.8647,0.0,284.3,0.0,0.0
2024-03-25 18:10:00+00,22.44,91.0,924.9134,0.0,223.5,0.216,0.0
2024-03-25 18:20:00+00,22.5,91.1,924.8752,0.026,202.1,0.123,0.0
2024-03-25 18:30:00+00,22.59,91.4,924.8595,0.11,89.8,0.172,0.0
2024-03-25 18:40:00+00,22.6,91.4,924.8687,0.0,121.6,0.482,0.0
2024-03-25 18:50:00+00,22.56,91.2,924.8538,0.043,188.2,0.021,0.0
2024-03-25 19:00:00+00,22.55,91.0,924.9014,0.044,211.8,0.098,0.0
2024-03-25 19:10:00+00,22.65,91.1,924.8482,0.011,223.1,0.0,0.0
2024-03-25 19:20:00+00,22.56,90.9,924.7514,0.136,293.8,0.0,0.0
2024-03-25 19:30:00+00,22.54,90.9,924.6997,0.026,286.9,0.0,0.0
2024-03-25 19:40:00+00,22.58,91.0,924.683,0.0,119.2,0.0,0.0
2024-03-25 19:50:00+00,22.56,91.0,924.6791,0.0,209.6,0.0,0.0
2024-03-25 20:00:00+00,22.51,91.0,924.7062,0.184,231.9,0.0,0.0
2024-03-25 20:10:00+00,22.56,91.1,924.6227,0.0,234.8,0.0,0.0
2024-03-25 20:20:00+00,22.54,91.1,924.6142,0.12,110.1,0.0,0.0
2024-03-25 20:30:00+00,22.44,90.8,924.6651,0.218,128.2,0.0,0.0
2024-03-25 20:40:00+00,22.25,90.2,924.7018,0.371,93.9,0.0,0.0
2024-03-25 20:50:00+00,22.18,89.9,924.7634,0.068,106.6,0.724,0.0
2024-03-25 21:00:00+00,22.27,90.1,924.7643,0.198,82.8,0.826,0.0
2024-03-25 21:10:00+00,22.26,89.6,924.7911,0.121,80.9,0.0,0.0
2024-03-25 21:20:00+00,22.35,90.0,924.8134,0.055,69.78,0.0,0.0
2024-03-25 21:30:00+00,22.27,89.7,924.717,0.057,143.5,0.0,0.0
2024-03-25 21:40:00+00,22.14,89.6,924.6887,0.184,97.8,0.0,0.0
2024-03-25 21:50:00+00,22.07,89.9,924.6824,0.015,204.5,0.0,0.0
2024-03-25 22:00:00+00,22.01,90.2,924.6366,0.021,118.7,0.0,0.0
2024-03-25 22:10:00+00,21.91,90.5,924.663,0.035,166.2,0.0,0.0
2024-03-25 22:20:00+00,21.83,90.6,924.6034,0.115,126.6,0.0,0.0
2024-03-25 22:30:00+00,21.73,90.9,924.7138,0.148,162.7,0.0,0.0
2024-03-25 22:40:00+00,21.61,91.0,924.8703,0.0,159.6,0.0,0.0
2024-03-25 22:50:00+00,21.49,91.1,924.9288,0.271,107.7,0.0,0.0
2024-03-25 23:00:00+00,21.41,91.1,925.0945,0.01,168.4,1.102,0.0
2024-03-25 23:10:00+00,21.46,91.3,925.2706,0.036,190.4,7.294,0.0
2024-03-25 23:20:00+00,21.56,91.0,925.4716,0.087,141.3,21.01,0.0
2024-03-25 23:30:00+00,21.65,90.4,925.5762,0.098,133.5,39.1,0.0
2024-03-25 23:40:00+00,21.8,89.7,925.6196,0.144,141.2,53.76,0.0
2024-03-25 23:50:00+00,21.92,89.0,925.6471,0.278,106.8,74.1,0.0
2024-03-26 00:00:00+00,22.19,88.2,925.6686,0.394,109.0,92.7,0.0
2024-03-26 00:10:00+00,22.49,86.0,925.8232,0.471,109.6,108.0,0.0
2024-03-26 00:20:00+00,22.88,85.6,925.7584,0.232,96.2,114.2,0.0
2024-03-26 00:30:00+00,23.52,84.5,925.817,0.793,133.1,126.1,0.0
2024-03-26 00:40:00+00,24.05,82.3,925.9621,0.975,128.9,353.2,0.0
2024-03-26 00:50:00+00,24.82,79.98,926.1454,0.786,123.6,411.0,0.0
2024-03-26 01:00:00+00,25.24,77.55,926.2077,1.152,147.5,438.0,0.0
2024-03-26 01:10:00+00,25.58,76.65,926.3026,1.119,126.2,475.1,0.0
2024-03-26 01:20:00+00,25.46,76.62,926.3522,0.985,134.1,548.9,0.0
2024-03-26 01:30:00+00,25.72,75.86,926.4666,0.764,149.4,579.1,0.0
2024-03-26 01:40:00+00,26.13,73.91,926.4345,1.104,98.5,638.4,0.0
2024-03-26 01:50:00+00,26.46,72.92,926.4542,1.074,95.6,658.8,0.0
2024-03-26 02:00:00+00,26.66,71.74,926.4777,1.161,120.0,597.6,0.0
2024-03-26 02:10:00+00,26.6,71.38,926.4786,1.06,133.8,741.2,0.0
2024-03-26 02:20:00+00,27.29,70.11,926.4546,0.854,129.6,728.0,0.0
2024-03-26 02:30:00+00,27.46,68.23,926.3451,1.264,127.0,786.0,0.0
2024-03-26 02:40:00+00,27.54,66.81,926.2422,1.057,156.0,869.0,0.0
2024-03-26 02:50:00+00,28.03,64.17,926.0735,0.582,156.5,849.0,0.0
2024-03-26 03:00:00+00,28.14,63.62,925.9282,0.671,128.6,921.0,0.0
2024-03-26 03:10:00+00,28.61,61.69,925.7983,0.392,144.5,445.5,0.0
2024-03-26 03:20:00+00,28.53,61.95,925.6667,0.762,238.8,806.0,0.0
2024-03-26 03:30:00+00,28.98,61.54,925.4455,0.597,244.7,653.7,0.0
2024-03-26 03:40:00+00,29.05,62.5,925.2466,0.749,217.1,753.5,0.0
2024-03-26 03:50:00+00,29.26,62.26,925.0949,0.463,182.0,353.8,0.0
2024-03-26 04:00:00+00,28.73,62.88,924.9043,0.475,115.7,150.3,0.0
2024-03-26 04:10:00+00,28.38,65.55,924.9074,0.551,245.0,56.15,0.0
2024-03-26 04:20:00+00,27.73,67.91,924.7853,0.629,270.2,41.29,0.0
2024-03-26 04:30:00+00,27.49,68.11,924.7067,0.752,272.9,48.53,0.0
2024-03-26 04:40:00+00,27.36,70.18,924.6258,0.498,229.0,58.26,0.0
2024-03-26 04:50:00+00,27.13,72.1,924.5655,0.377,268.8,90.2,0.0
2024-03-26 05:00:00+00,27.14,72.92,924.5122,0.233,248.3,162.9,0.0
2024-03-26 05:10:00+00,27.53,71.09,924.4479,0.428,247.6,283.5,0.0
2024-03-26 05:20:00+00,28.0,68.01,924.2923,0.274,214.4,376.7,0.0
2024-03-26 05:30:00+00,28.42,66.72,924.1283,0.614,247.6,448.5,0.0
2024-03-26 05:40:00+00,29.09,64.47,923.94,1.282,235.7,882.0,0.0
2024-03-26 05:50:00+00,29.16,62.18,923.7897,0.591,185.0,558.4,0.0
2024-03-26 06:00:00+00,29.2,66.85,923.6621,1.337,233.3,293.5,0.0
2024-03-26 06:10:00+00,28.67,68.97,923.5982,0.995,246.8,131.6,0.0
2024-03-26 06:20:00+00,28.25,69.8,923.6951,1.295,255.7,56.78,0.0
2024-03-26 06:30:00+00,27.49,73.92,923.7404,1.382,252.9,55.77,3.6
2024-03-26 06:40:00+00,24.43,83.9,923.8799,1.311,221.7,57.75,9.8
2024-03-26 06:50:00+00,23.54,88.4,923.7233,0.931,273.6,110.2,4.4
2024-03-26 07:00:00+00,23.51,89.8,923.631,0.398,245.9,210.1,1.0
2024-03-26 07:10:00+00,23.69,90.2,923.5727,0.445,233.5,205.1,0.0
2024-03-26 07:20:00+00,23.99,89.1,923.4926,0.341,230.2,285.5,0.0
2024-03-26 07:30:00+00,24.69,85.1,923.4231,0.757,141.4,496.4,0.0
2024-03-26 07:40:00+00,25.22,82.1,923.2697,0.315,128.9,554.0,0.0
2024-03-26 07:50:00+00,25.75,78.59,923.0949,0.191,169.4,251.4,0.0
2024-03-26 08:00:00+00,26.05,79.73,923.0129,0.209,107.0,151.1,0.0
2024-03-26 08:10:00+00,26.02,80.0,922.9445,0.273,114.3,124.6,0.0
2024-03-26 08:20:00+00,26.08,79.0,922.7935,0.086,180.0,135.9,0.0
2024-03-26 08:30:00+00,26.16,79.43,922.8139,0.081,84.1,136.1,0.0
2024-03-26 08:40:00+00,26.36,77.21,922.8387,0.023,132.0,164.9,0.0
2024-03-26 08:50:00+00,26.63,74.75,922.8565,0.041,135.7,227.3,0.0
2024-03-26 09:00:00+00,27.04,73.9,922.8936,0.087,228.8,201.2,0.0
2024-03-26 09:10:00+00,27.53,71.62,922.9758,0.478,240.9,258.8,0.0
2024-03-26 09:20:00+00,27.63,70.19,923.0649,0.739,250.4,235.0,0.0
2024-03-26 09:30:00+00,27.61,69.76,923.1132,0.62,251.4,187.6,0.0
2024-03-26 09:40:00+00,27.49,70.43,923.1139,0.984,252.2,153.0,0.0
2024-03-26 09:50:00+00,27.18,71.6,923.2318,0.521,228.0,119.0,0.0
2024-03-26 10:00:00+00,27.05,72.68,923.1633,0.516,243.4,105.3,0.0
2024-03-26 10:10:00+00,26.88,72.86,923.2514,0.309,256.5,87.0,0.0
2024-03-26 10:20:00+00,26.68,73.03,923.6304,0.621,261.2,57.17,0.0
2024-03-26 10:30:00+00,26.57,73.79,923.8598,0.335,258.0,30.26,0.0
2024-03-26 10:40:00+00,26.41,74.51,923.9328,0.578,264.6,22.51,0.0
2024-03-26 10:50:00+00,26.13,74.94,924.0717,0.994,262.5,10.87,0.0
2024-03-26 11:00:00+00,25.78,76.88,924.1626,0.901,258.3,3.015,0.0
2024-03-26 11:10:00+00,25.39,79.41,924.2818,0.732,271.7,0.922,0.0
2024-03-26 11:20:00+00,25.25,80.5,924.3758,1.018,254.7,0.667,0.0
2024-03-26 11:30:00+00,25.16,81.2,924.5457,0.513,252.7,0.538,0.0
2024-03-26 11:40:00+00,25.09,82.2,924.716,0.442,229.2,1.042,0.0
2024-03-26 11:50:00+00,24.95,82.5,924.7781,0.549,259.0,0.639,0.0
2024-03-26 12:00:00+00,24.84,82.9,924.7857,0.297,239.4,0.011,0.0
2024-03-26 12:10:00+00,24.79,83.3,924.9249,0.522,264.9,0.305,0.0
2024-03-26 12:20:00+00,24.75,84.0,925.0697,0.228,225.3,0.733,0.0
2024-03-26 12:30:00+00,24.75,84.2,925.2394,0.39,263.3,1.203,0.0
2024-03-26 12:40:00+00,24.78,84.6,925.3845,0.578,263.0,0.444,0.0
2024-03-26 12:50:00+00,24.76,85.4,925.5438,0.76,261.3,0.011,0.0
2024-03-26 13:00:00+00,24.69,85.8,925.6826,0.536,260.4,0.4,0.0
2024-03-26 13:10:00+00,24.68,86.0,925.6743,0.256,266.4,0.459,0.0
2024-03-26 13:20:00+00,24.64,86.2,925.8214,0.418,252.1,0.765,0.0
2024-03-26 13:30:00+00,24.62,86.4,925.8802,0.622,272.8,0.628,0.0
2024-03-26 13:40:00+00,24.59,86.5,925.9396,0.61,271.9,0.414,0.0
2024-03-26 13:50:00+00,24.59,86.6,925.9772,0.587,263.9,0.156,0.0
2024-03-26 14:00:00+00,24.6,87.0,926.0511,0.341,254.3,0.0,0.0
2024-03-26 14:10:00+00,24.54,87.6,926.1034,0.264,247.7,0.0,0.0
2024-03-26 14:20:00+00,24.47,88.2,926.2497,0.449,262.0,0.0,0.0
2024-03-26 14:30:00+00,24.26,88.2,926.3366,0.718,261.1,0.0,0.0
2024-03-26 14:40:00+00,24.1,88.4,926.3966,0.488,250.5,0.0,0.0
2024-03-26 14:50:00+00,23.9,88.4,926.4417,0.509,254.4,0.0,0.0
2024-03-26 15:00:00+00,23.79,88.6,926.4299,0.335,272.5,0.0,0.0
2024-03-26 15:10:00+00,23.74,88.9,926.5794,0.519,266.7,0.0,0.0
2024-03-26 15:20:00+00,23.74,89.1,926.6451,0.523,245.0,0.101,0.0
2024-03-26 15:30:00+00,23.75,89.0,926.6342,0.512,261.1,0.076,0.0
2024-03-26 15:40:00+00,23.75,89.0,926.5632,0.316,216.7,0.0,0.0
2024-03-26 15:50:00+00,23.66,88.9,926.5078,0.237,285.2,0.056,0.0
2024-03-26 16:00:00+00,23.65,89.0,926.459,0.203,254.7,0.44,0.0
2024-03-26 16:10:00+00,23.67,89.0,926.4086,0.226,245.5,0.065,0.0
2024-03-26 16:20:00+00,23.64,89.0,926.4705,0.307,268.8,0.0,0.0
2024-03-26 16:30:00+00,23.68,89.1,926.4214,0.135,265.1,0.0,0.0
2024-03-26 16:40:00+00,23.7,89.0,926.3611,0.175,260.2,0.0,0.0
2024-03-26 16:50:00+00,23.69,89.1,926.359,0.092,275.5,0.0,0.0
2024-03-26 17:00:00+00,23.63,89.0,926.3902,0.43,274.1,0.0,0.0
2024-03-26 17:10:00+00,23.47,88.5,926.2522,0.08,175.8,0.0,0.0
2024-03-26 17:20:00+00,23.38,88.4,926.153,0.194,318.5,0.0,0.0
2024-03-26 17:30:00+00,23.43,88.4,926.1807,0.525,283.5,0.335,0.0
2024-03-26 17:40:00+00,23.47,88.5,926.1234,0.121,260.1,0.206,0.0
2024-03-26 17:50:00+00,23.45,88.2,926.0486,0.11,193.8,0.0,0.0
2024-03-26 18:00:00+00,23.44,88.4,925.9968,0.082,245.8,0.0,0.0
2024-03-26 18:10:00+00,23.44,89.0,925.9754,0.241,280.9,0.0,0.0
2024-03-26 18:20:00+00,23.42,89.2,926.035,0.56,263.6,0.0,0.0
2024-03-26 18:30:00+00,23.28,89.9,926.0528,0.728,251.3,0.0,0.0
2024-03-26 18:40:00+00,23.12,90.2,926.1443,0.718,242.8,0.0,0.0
2024-03-26 18:50:00+00,22.91,89.4,926.1904,0.623,261.8,0.0,0.0
2024-03-26 19:00:00+00,22.8,89.4,926.1366,0.348,253.2,0.0,0.0
2024-03-26 19:10:00+00,22.76,89.8,926.073,0.484,263.9,0.0,0.0
2024-03-26 19:20:00+00,22.72,90.0,925.9694,0.746,259.8,0.0,0.0
2024-03-26 19:30:00+00,22.59,90.1,925.8827,0.744,267.0,0.0,0.0
2024-03-26 19:40:00+00,22.4,90.2,925.7311,0.735,254.0,0.0,0.0
2024-03-26 19:50:00+00,22.3,90.6,925.7577,0.533,257.3,0.0,0.0
2024-03-26 20:00:00+00,22.21,90.9,925.6998,0.599,264.2,0.0,0.0
2024-03-26 20:10:00+00,22.18,91.0,925.6281,0.385,237.8,0.0,0.0
2024-03-26 20:20:00+00,22.17,91.0,925.5303,0.274,257.2,0.0,0.0
2024-03-26 20:30:00+00,22.07,90.9,925.4831,0.218,274.9,0.0,0.0
2024-03-26 20:40:00+00,22.03,90.9,925.336,0.12,245.0,0.0,0.0
2024-03-26 20:50:00+00,21.94,90.9,925.2547,0.01,259.7,0.0,0.0
2024-03-26 21:00:00+00,21.94,91.2,925.3154,0.156,313.0,0.0,0.0
2024-03-26 21:10:00+00,22.01,91.3,925.3542,0.023,262.8,0.0,0.0
2024-03-26 21:20:00+00,22.03,91.4,925.3111,0.0,258.5,0.0,0.0
2024-03-26 21:30:00+00,22.02,91.3,925.2156,0.23,152.1,0.0,0.0
2024-03-26 21:40:00+00,22.07,91.2,925.2246,0.19,101.3,0.0,0.0
2024-03-26 21:50:00+00,22.07,91.2,925.2088,0.425,94.9,0.0,0.0
2024-03-26 22:00:00+00,22.09,91.3,925.2754,0.443,121.3,0.0,0.0
2024-03-26 22:10:00+00,22.05,91.3,925.2898,0.571,125.5,0.0,0.0
2024-03-26 22:20:00+00,21.94,91.4,925.3942,0.32,104.7,0.0,0.0
2024-03-26 22:30:00+00,21.88,91.6,925.4642,0.187,78.37,0.0,0.0
2024-03-26 22:40:00+00,21.84,91.7,925.5118,0.163,102.6,0.0,0.0
2024-03-26 22:50:00+00,21.85,91.9,925.6144,0.23,66.36,0.0,0.0
2024-03-26 23:00:00+00,21.84,91.9,925.71,0.092,130.4,2.286,0.0
2024-03-26 23:10:00+00,21.85,92.0,925.8214,0.081,110.4,12.82,0.0
2024-03-26 23:20:00+00,21.94,92.0,926.0321,0.252,97.7,34.21,0.0
2024-03-26 23:30:00+00,22.1,91.7,926.1698,0.143,121.6,46.32,0.0
2024-03-26 23:40:00+00,22.26,91.5,926.2939,0.321,114.4,56.9,0.0
2024-03-26 23:50:00+00,22.32,91.0,926.2962,0.526,141.3,77.03,0.0
2024-03-27 00:00:00+00,22.45,90.1,926.4182,0.402,161.0,99.5,0.0
2024-03-27 00:10:00+00,22.53,87.6,926.5991,0.751,126.5,121.3,0.0
2024-03-27 00:20:00+00,22.74,86.4,926.6976,0.644,127.1,133.8,0.0
2024-03-27 00:30:00+00,22.89,84.7,926.806,0.852,129.2,172.2,0.0
2024-03-27 00:40:00+00,23.25,83.2,926.8903,0.424,101.8,221.0,0.0
2024-03-27 00:50:00+00,23.76,81.6,926.9841,0.26,137.9,318.6,0.0
2024-03-27 01:00:00+00,24.33,78.87,926.9841,0.776,121.9,443.2,0.0
2024-03-27 01:10:00+00,25.3,75.14,927.0835,0.546,114.2,553.7,0.0
2024-03-27 01:20:00+00,25.96,72.67,927.1826,0.843,118.1,555.8,0.0
2024-03-27 01:30:00+00,26.17,71.21,927.2522,0.795,116.4,466.2,0.0
2024-03-27 01:40:00+00,25.62,72.25,927.3188,1.39,133.2,357.5,0.0
2024-03-27 01:50:00+00,25.49,72.74,927.3075,1.326,106.8,385.6,0.0
2024-03-27 02:00:00+00,25.92,72.01,927.1982,0.863,117.1,626.4,0.0
2024-03-27 02:10:00+00,26.21,70.77,927.1787,1.348,95.0,485.8,0.0
2024-03-27 02:20:00+00,26.44,70.31,927.2193,1.032,97.7,458.0,0.0
2024-03-27 02:30:00+00,26.26,69.77,927.2826,1.327,104.4,525.8,0.0
2024-03-27 02:40:00+00,26.8,68.56,927.2889,1.12,114.8,541.4,0.0
2024-03-27 02:50:00+00,26.85,68.43,927.2648,1.346,96.1,344.1,0.0
2024-03-27 03:00:00+00,26.58,68.72,927.1957,1.29,120.3,436.9,0.0
2024-03-27 03:10:00+00,27.13,67.58,927.0913,1.111,114.1,818.0,0.0
2024-03-27 03:20:00+00,28.16,64.48,926.9413,1.022,130.5,1045.0,0.0
2024-03-27 03:30:00+00,28.73,63.18,926.8419,0.761,120.7,861.0,0.0
2024-03-27 03:40:00+00,28.1,64.22,926.773,1.069,117.2,389.0,0.0
2024-03-27 03:50:00+00,27.68,65.35,926.669,1.394,124.7,361.1,0.0
2024-03-27 04:00:00+00,27.49,65.27,926.5751,1.056,139.3,307.0,0.0
2024-03-27 04:10:00+00,27.47,65.29,926.4786,1.301,91.1,197.8,0.0
2024-03-27 04:20:00+00,27.18,65.71,926.4584,0.639,122.5,125.7,0.0
2024-03-27 04:30:00+00,26.63,71.49,926.5027,0.611,131.1,85.3,0.0
2024-03-27 04:40:00+00,25.91,76.5,926.4365,0.815,203.1,181.0,0.0
2024-03-27 04:50:00+00,25.81,75.84,926.3639,0.919,253.4,216.6,0.0
2024-03-27 05:00:00+00,25.77,74.45,926.3161,1.167,208.7,170.9,0.0
2024-03-27 05:10:00+00,25.54,75.11,926.1482,1.024,193.0,161.8,0.0
2024-03-27 05:20:00+00,24.8,78.47,926.1209,1.434,216.4,132.5,0.2
2024-03-27 05:30:00+00,24.36,79.16,926.0038,0.825,213.6,141.2,0.6
2024-03-27 05:40:00+00,24.25,81.2,925.7918,0.573,177.4,210.3,0.6
2024-03-27 05:50:00+00,24.32,82.3,925.5594,0.596,273.6,348.4,0.2
2024-03-27 06:00:00+00,25.11,81.2,925.3149,0.558,273.3,421.9,0.0
2024-03-27 06:10:00+00,25.9,77.41,925.0661,0.577,273.3,704.7,0.0
2024-03-27 06:20:00+00,26.7,73.65,924.9529,0.822,279.5,1062.0,0.0
2024-03-27 06:30:00+00,27.51,67.49,924.868,1.613,266.9,993.0,0.0
2024-03-27 06:40:00+00,28.39,65.08,924.6091,1.052,237.6,912.0,0.0
2024-03-27 06:50:00+00,28.48,64.87,924.4774,0.815,239.3,632.2,0.0
2024-03-27 07:00:00+00,28.34,63.86,924.3739,1.318,250.1,549.7,0.0
2024-03-27 07:10:00+00,28.3,64.7,924.2146,0.959,229.9,481.9,0.0
2024-03-27 07:20:00+00,28.07,65.91,924.1765,0.458,255.3,136.6,0.0
2024-03-27 07:30:00+00,27.62,67.28,924.0995,0.805,279.0,113.4,0.0
2024-03-27 07:40:00+00,27.37,69.32,923.9793,0.713,245.5,118.4,0.0
2024-03-27 07:50:00+00,27.27,70.38,923.8892,0.935,259.0,144.2,0.0
2024-03-27 08:00:00+00,27.15,72.17,923.9237,0.795,226.9,182.8,0.0
2024-03-27 08:10:00+00,26.87,72.77,923.9592,0.659,177.2,204.8,0.0
2024-03-27 08:20:00+00,25.57,75.54,924.1103,1.581,120.5,64.71,0.0
